"Total No. of Sample Taken Today","12305"
"Total No. of Positive Cases Detected Today","329"
"Total Active COVID-19 Patients","2452"
"Total No. of Active Cases under Home Isolation (03-07-2022)","2381"
"Total No. of Samples found Positive till date","1017209"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1004110"
"No. of Deaths","10624"
"Total No. of People Vaccinated Today","5885 
(1st Dose: 265 
2nd Dose: 961 
Precaution Dose: 4659)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23573611 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 15yrs above population)","19466954 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1024433"
"Cumulative Coverage of Total COVID-19 Vaccination","44064998"
"COVID-19 Today (03-07-2022) Positivity Rate","2.44%"
"Recovery Rate","98.71%"
"Fatality Rate","1.04%"
