"Total No. of Sample Taken Today","5089"
"Total No. of Positive Cases Detected Today","33"
"Total Active COVID-19 Patients","194"
"Total No. of Active Cases under Home Isolation (06-10-2022)","176"
"Total No. of Samples found Positive till date","1055151"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1044227"
"No. of Deaths","10707"
"Total No. of People Vaccinated Today","4153 
(1st Dose: 479 
2nd Dose: 757 
Precaution Dose: 2917)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23665834 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19809677 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1911338"
"Cumulative Coverage of Total COVID-19 Vaccination","45386849"
"COVID-19 Today (06-10-2022) Positivity Rate","0.53%"
"Recovery Rate","98.96%"
"Fatality Rate","1.01%"
