,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Anjaw,0,0,0,,2,22,0,0.0,0.0,0.0,18049.0,36.0,149.0,21089,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1068,3,1065,20894,11718,8054,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
1,1,1,1,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Changlang,0,0,0,,108,326,0,2.0,0.0,3.0,55551.0,1003.0,3411.0,147951,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3807,22,3782,79412,89830,58599,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
2,2,2,2,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,East Kameng,0,0,0,,11,81,0,0.0,0.0,0.0,45273.0,73.0,427.0,78413,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1094,0,1094,52762,22998,16039,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
3,3,3,3,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,East Siang,0,0,1,,38,525,0,8.0,0.0,9.0,39085.0,201.0,1393.0,99019,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3213,17,3186,60952,54175,40643,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
4,4,4,4,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Kamle,0,0,0,,8,135,0,0.0,0.0,0.0,5191.0,26.0,230.0,22256,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,512,0,512,6576,6961,4063,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
5,5,5,5,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Kra Daadi,0,0,0,,2,7,0,0.0,0.0,0.0,2842.0,7.0,32.0,0,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,270,0,270,6060,6280,3298,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
6,6,6,6,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Kurung Kumey,0,0,0,,0,10,0,0.0,0.0,0.0,4950.0,44.0,275.0,89717,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,511,1,510,9151,9165,5876,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
7,7,7,7,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Lepa Rada,0,0,0,,1,51,0,2.0,0.0,0.0,9929.0,26.0,246.0,0,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,876,3,871,16676,13344,10352,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
8,8,8,8,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Lohit,0,0,0,,10,95,0,6.0,0.0,1.0,33671.0,109.0,704.0,145538,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2887,26,2851,48616,31201,22578,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
9,9,9,9,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Longding,0,0,0,,1,11,0,0.0,0.0,0.0,9467.0,111.0,565.0,60000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,752,2,749,19809,19354,8293,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
10,10,10,10,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Lower Dibang Valley,1,0,2,,15,78,0,7.0,0.0,14.0,34628.0,137.0,440.0,53986,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2430,11,2411,46797,32744,22472,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
11,11,11,11,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Lower Siang,0,0,0,,2,16,0,0.0,0.0,0.0,14447.0,34.0,163.0,80597,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,738,8,730,21517,16597,10121,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
12,12,12,12,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Lower Subansiri,0,0,2,,13,55,0,2.0,0.0,5.0,38184.0,146.0,579.0,82839,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3038,15,3020,48748,27054,19314,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
13,13,13,13,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Namsai,0,0,0,,11,77,0,2.0,0.0,5.0,51047.0,126.0,1669.0,95950,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2126,17,2107,71034,63633,48542,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
14,14,14,14,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Pakke Kessang,0,0,0,,1,31,0,0.0,0.0,0.0,7207.0,11.0,174.0,0,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,453,0,453,10534,8015,5135,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
15,15,15,15,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Papum Pare,1,0,1,,111,626,0,3.0,0.0,8.0,338035.0,738.0,3854.0,176385,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,18318,98,18217,379995,141752,103551,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
16,16,16,16,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Shi Yomi,0,0,0,,2,15,0,0.0,0.0,0.0,7316.0,9.0,93.0,13310,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,262,0,261,9485,6919,5750,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
17,17,17,17,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Siang,0,0,0,,16,76,0,0.0,0.0,0.0,3874.0,24.0,218.0,31920,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,411,3,408,8144,14430,9286,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
18,18,18,18,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Tawang,0,0,3,,1,76,0,6.0,0.0,20.0,27949.0,33.0,346.0,49950,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2582,20,2551,42173,29586,23622,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
19,19,19,19,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Tirap,0,0,0,,4,60,0,0.0,0.0,2.0,12419.0,38.0,697.0,111997,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1109,5,1104,27076,31594,21806,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
20,20,20,20,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Upper Dibang Valley,0,0,0,,0,0,0,0.0,0.0,0.0,5227.0,0.0,0.0,7948,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,337,2,335,7137,4156,2603,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
21,21,21,21,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Upper Siang,0,0,0,,3,26,0,0.0,0.0,0.0,7785.0,70.0,634.0,35289,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1016,1,1015,14349,18653,14162,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
22,22,22,22,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,Upper Subansiri,0,0,0,,14,99,0,0.0,0.0,0.0,31929.0,61.0,641.0,83205,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1958,6,1952,38146,24890,16874,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
23,23,23,23,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,West Kameng,0,0,0,,10,59,0,0.0,0.0,16.0,73232.0,225.0,1177.0,87013,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3545,14,3524,101387,55901,41231,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
24,24,24,24,2021-11-05,AR,2,0,9,440,396,2650,0,33.0,0.0,80.0,-8631.0,3326.0,18523.0,West Siang,0,0,0,,12,93,0,-5.0,0.0,-3.0,15241.0,38.0,406.0,112272,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1863,6,1857,28433,33806,28214,2021-11-05 20:00:00+05:30,1504000,2021-11-05 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55176,280,54835,1175863,774756,550478,0,0,0,0,0
