,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,2021-11-05,MH,802,17,886,57290,10646,20264,0,0,6809.0,192.0,10111.0,664974.0,774017.0,648893.0,0.0,Ahmednagar,103,3,100,,174,245,0,0,680.0,28.0,824.0,,16768.0,14138.0,0,4543083,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,340017,7067,330934,,2479197,890538,0,1,2022-01-23 08:41:42.393406,122153000,2022-01-23 08:41:42.394441,,3631 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6616101,140362,6457149,63104874,67679819,31397432,0,3631,3631.0,1.0
1,1,1,2021-11-05,MH,802,17,886,57290,10646,20264,0,0,6809.0,192.0,10111.0,664974.0,774017.0,648893.0,0.0,Akola,2,0,1,,100,5,0,0,7.0,0.0,7.0,,13500.0,5144.0,0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58773,1425,57323,,769388,361409,0,4,2022-01-23 08:41:42.393406,122153000,2022-01-23 08:41:42.394441,,3631 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6616101,140362,6457149,63104874,67679819,31397432,0,3631,3631.0,4.0
2,2,2,2021-11-05,MH,802,17,886,57290,10646,20264,0,0,6809.0,192.0,10111.0,664974.0,774017.0,648893.0,0.0,Amravati,0,0,0,,65,113,0,0,-1.0,0.0,0.0,,7663.0,6527.0,0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96231,1594,94618,,1245603,552772,0,2,2022-01-23 08:41:42.393406,122153000,2022-01-23 08:41:42.394441,,3631 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6616101,140362,6457149,63104874,67679819,31397432,0,3631,3631.0,2.0
3,3,3,2021-11-05,MH,802,17,886,57290,10646,20264,0,0,6809.0,192.0,10111.0,664974.0,774017.0,648893.0,0.0,Aurangabad,16,0,20,,125,99,0,0,153.0,0.0,118.0,,17288.0,12703.0,0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,155438,4251,150733,,1782511,731044,0,14,2022-01-23 08:41:42.393406,122153000,2022-01-23 08:41:42.394441,,3631 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6616101,140362,6457149,63104874,67679819,31397432,0,3631,3631.0,14.0
4,4,4,2021-11-05,MH,802,17,886,57290,10646,20264,0,0,6809.0,192.0,10111.0,664974.0,774017.0,648893.0,0.0,Beed,6,0,2,,282,174,0,0,56.0,5.0,110.0,,25856.0,18220.0,0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,103785,2809,100906,,1165252,499359,0,7,2022-01-23 08:41:42.393406,122153000,2022-01-23 08:41:42.394441,,3631 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6616101,140362,6457149,63104874,67679819,31397432,0,3631,3631.0,7.0
5,5,5,2021-11-05,MH,802,17,886,57290,10646,20264,0,0,6809.0,192.0,10111.0,664974.0,774017.0,648893.0,0.0,Bhandara,0,0,0,,7,22,0,0,0.0,0.0,1.0,,944.0,4321.0,0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60081,1123,58946,,826297,423518,0,10,2022-01-23 08:41:42.393406,122153000,2022-01-23 08:41:42.394441,,3631 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6616101,140362,6457149,63104874,67679819,31397432,0,3631,3631.0,10.0
6,6,6,2021-11-05,MH,802,17,886,57290,10646,20264,0,0,6809.0,192.0,10111.0,664974.0,774017.0,648893.0,0.0,Buldhana,1,0,0,,227,193,0,0,13.0,1.0,8.0,,20196.0,12960.0,0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85528,797,84716,,1150753,522328,0,6,2022-01-23 08:41:42.393406,122153000,2022-01-23 08:41:42.394441,,3631 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6616101,140362,6457149,63104874,67679819,31397432,0,3631,3631.0,6.0
7,7,7,2021-11-05,MH,802,17,886,57290,10646,20264,0,0,6809.0,192.0,10111.0,664974.0,774017.0,648893.0,0.0,Chandrapur,0,0,0,,16,17,0,0,5.0,2.0,0.0,,6753.0,7198.0,0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,88971,1562,87387,,1338496,462721,0,4,2022-01-23 08:41:42.393406,122153000,2022-01-23 08:41:42.394441,,3631 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6616101,140362,6457149,63104874,67679819,31397432,0,3631,3631.0,4.0
8,8,8,2021-11-05,MH,802,17,886,57290,10646,20264,0,0,6809.0,192.0,10111.0,664974.0,774017.0,648893.0,0.0,Dhule,0,0,0,,195,94,0,0,3.0,0.0,8.0,,15881.0,12392.0,0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46175,654,45509,,1019726,485761,0,11,2022-01-23 08:41:42.393406,122153000,2022-01-23 08:41:42.394441,,3631 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6616101,140362,6457149,63104874,67679819,31397432,0,3631,3631.0,11.0
9,9,9,2021-11-05,MH,802,17,886,57290,10646,20264,0,0,6809.0,192.0,10111.0,664974.0,774017.0,648893.0,0.0,Gadchiroli,0,0,0,,34,93,0,0,2.0,0.0,1.0,,7104.0,4600.0,0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30441,669,29736,,545540,234459,0,33,2022-01-23 08:41:42.393406,122153000,2022-01-23 08:41:42.394441,,3631 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6616101,140362,6457149,63104874,67679819,31397432,0,3631,3631.0,33.0
