"1","Total Samples taken","18424727"
"2","Sample collected on the day","21625"
"3","Test conducted on the day","21151"
"4","Total No. of patients tested Positive","757635"
"5","No. of patients discharged","738952"
"6","Positive cases on the day","165"
"7","Number of active Cases","991"
"8","Total Deaths reported","17692"
"9","No. of Patients on oxygen support","85"
"10","Patients at critical care Level-3 facilities","29"
"11","Patients who are critical and on ventilator support","10"
"12","Healthcare Workers vaccinated with 1st dose on the day","4"
"13","Total Healthcare Workers vaccinated with 1st dose","218363"
"14","Frontline Workers vaccinated with 1st dose on the day","14"
"15","Total Frontline Workers vaccinated with 1st dose","1116566"
"16","Healthcare Workers vaccinated with 2nd dose on the day","163"
"17","Total Healthcare Workers vaccinated with 2nd dose","205527"
"18","Frontline Workers vaccinated with 2nd dose on the day","1151"
"19","Total Frontline Workers vaccinated with 2nd dose","990749"
"20","Above 45 Vaccinated with 1st dose on the day","10476"
"21","Total Above 45 Vaccinated with 1st dose","8147719"
"22","Above 45 Vaccinated with 2nd dose on the day","11305"
"23","Total Above 45 Vaccinated with 2nd dose","6499642"
"24","18-44 years age group Vaccinated with 1st dose on the day","21072"
"25","Total 18-44 years age group Vaccinated with 1st dose","12168604"
"26","18-44 years age group Vaccinated with 2nd dose on the day","24394"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8207934"
"28","15-17 years age group Vaccinated with 1st dose on the day","3889"
"29","Total 15-17 years age group Vaccinated with 1st dose","758574"
"30","15-17 years age group Vaccinated with 2nd dose on the day","9959"
"31","Total 15-17 years age group Vaccinated with 2nddose","97833"
"32","Precautionary dose given on the day","1863"
"33","Total Precautionary dose given","385966"
"34","Total Vaccination 1st dose on the day","31566"
"35","Total Vaccination 2nd dose on the day","37013"
"36","Total Vaccination 1st and 2nd dose on the day","68579"
