"1","Total Samples taken","17991780"
"2","Sample collected on the day","29561"
"3","Test conducted on the day","29911"
"4","Total No. of patients tested Positive","751246"
"5","No. of patients discharged","721522"
"6","Positive cases on the day","988"
"7","Number of active Cases","12316"
"8","Total Deaths reported","17408"
"9","No. of Patients on oxygen support","677"
"10","Patients at critical care Level-3 facilities","211"
"11","Patients who are critical and on ventilator support","66"
"12","Healthcare Workers vaccinated with 1st dose on the day","27"
"13","Total Healthcare Workers vaccinated with 1st dose","218070"
"14","Frontline Workers vaccinated with 1st dose on the day","62"
"15","Total Frontline Workers vaccinated with 1st dose","1115558"
"16","Healthcare Workers vaccinated with 2nd dose on the day","589"
"17","Total Healthcare Workers vaccinated with 2nd dose","197067"
"18","Frontline Workers vaccinated with 2nd dose on the day","2997"
"19","Total Frontline Workers vaccinated with 2nd dose","946068"
"20","Above 45 Vaccinated with 1st dose on the day","36449"
"21","Total Above 45 Vaccinated with 1st dose","7602412"
"22","Above 45 Vaccinated with 2nd dose on the day","50497"
"23","Total Above 45 Vaccinated with 2nd dose","5901181"
"24","18-44 years age group Vaccinated with 1st dose on the day","74395"
"25","Total 18-44 years age group Vaccinated with 1st dose","11079354"
"26","18-44 years age group Vaccinated with 2nd dose on the day","80319"
"27","Total 18-44 years age group Vaccinated with 2nd dose","7172095"
"28","15-17 years age group Vaccinated with 1st dose on the day","19337"
"29","Total 15-17 years age group Vaccinated with 1st dose","564350"
"30","15-17 years age group Vaccinated with 2nd dose on the day","1478"
"31","Total 15-17 years age group Vaccinated with 2nd dose","5347"
"32","Precautionary dose given on the day","12616"
"33","Total Precautionary dose given","259167"
"34","Total Vaccination 1st dose on the day","110933"
"35","Total Vaccination 2nd dose on the day","134402"
"36","Total Vaccination 1st and 2nd dose on the day","245335"
