"Total No. of Sample Taken Today","19433"
"Total No. of Positive Cases Detected Today","157"
"Total Active COVID-19 Patients","1015"
"Total No. of Active Cases under Home Isolation (08-03-2022)","926"
"Total No. of Samples found Positive till date","983312"
"Total Positive COVID-19 Patients Recovered / Discharged till date","971697"
"No. of Deaths","10577"
"Total No. of People Vaccinated today","26946 
(1st Dose: 4024, 
2nd Dose: 21624 
Precaution Dose: 1298)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22883154 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 86% for 18yrs above population)","18176647 (86%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","246190"
"Cumulative Coverage of Total COVID-19 Vaccination","41305991"
"COVID-19 Today (08-03-2022) Positivity Rate","1.10%"
"Recovery Rate","98.82%"
"Fatality Rate","1.08%"
"Tests Per Million Population","659657"
