"1","Total Samples taken","*18949406"
"2","Sample collected on the day","6387"
"3","Test conducted on the day","10022"
"4","Total No. of patients tested Positive","759067"
"5","No. of patients discharged","741196"
"6","Positive cases on the day","18"
"7","Number of active Cases","130"
"8","Total Deaths reported","17741"
"9","No. of Patients on oxygen support","4"
"10","Patients at critical care Level-3 facilities","1"
"11","Patients who are critical and on ventilator support","0"
"12","Healthcare Workers vaccinated with 1st dose on the day","1"
"13","Total Healthcare Workers vaccinated with 1st dose","218467"
"14","Frontline Workers vaccinated with 1st dose on the day","1"
"15","Total Frontline Workers vaccinated with 1st dose","1116805"
"16","Healthcare Workers vaccinated with 2nd dose on the day","72"
"17","Total Healthcare Workers vaccinated with 2nd dose","208528"
"18","Frontline Workers vaccinated with 2nd dose on the day","497"
"19","Total Frontline Workers vaccinated with 2nd dose","1005250"
"20","Above 45 Vaccinated with 1st dose on the day","732"
"21","Total Above 45 Vaccinated with 1st dose","8249844"
"22","Above 45 Vaccinated with 2nd dose on the day","7580"
"23","Total Above 45 Vaccinated with 2nd dose","6757182"
"24","18-44 years age group Vaccinated with 1st dose on the day","2350"
"25","Total 18-44 years age group Vaccinated with 1st dose","12394336"
"26","18-44 years age group Vaccinated with 2nd dose on the day","15607"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8787079"
"28","15-17 years age group Vaccinated with 1st dose on the day","5607"
"29","Total 15-17 years age group Vaccinated with 1st dose","943398"
"30","15-17 years age group Vaccinated with 2nd dose on the day","7285"
"31","Total 15-17 years age group Vaccinated with 2nd dose","445641"
"32","12-14 years age group Vaccinated with 1st dose on the day","22127"
"33","Total 12-14 years age group Vaccinated with 1st dose","203096"
"34","Precautionary dose given on the day","2355"
"35","Total Precautionary dose given","436359"
"36","Total Vaccination 1st dose on the day","3084"
"37","Total Vaccination 2nd dose on the day","23756"
"38","Total Vaccination 1st and 2nd dose on the day","26840"
