"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","17,158+157","16,196+107","102","860+50","20-Jan-22"
"2","Coochbehar","31,761+198","30,550+139","100","1,111+59","20-Jan-22"
"3","Darjeeling","64,903+504","60,869+452","564+5","3,470+47","20-Jan-22"
"4","Kalimpong","7,786+58","7,374+45","55","357+13","20-Jan-22"
"5","Jalpaiguri","46,562+310","43,737+291","602+1","2,223+18","20-Jan-22"
"6","Uttar Dinajpur","23,766+279","21,453+271","251","2,062+8","20-Jan-22"
"7","Dakshin Dinajpur","21,425+195","19,697+206","180","1,548-11","20-Jan-22"
"8","Malda","41,747+349","37,497+564","192+1","4,058-216","20-Jan-22"
"9","Murshidabad","39,955+332","36,829+374","334","2,792-42","20-Jan-22"
"10","Nadia","84,241+414","78,742+635","912+1","4,587-222","20-Jan-22"
"11","Birbhum","54,296+750","47,993+797","312","5,991-47","20-Jan-22"
"12","Purulia","23,171+174","21,311+239","117","1,743-65","20-Jan-22"
"13","Bankura","41,649+291","38,989+318","276","2,384-27","20-Jan-22"
"14","Jhargram","14,787+89","13,529+174","29+1","1,229-86","20-Jan-22"
"15","Paschim Medinipur","60,414+171","57,108+398","515","2,791-227","20-Jan-22"
"16","Purba Medinipur","66,664+135","64,783+203","410+1","1,471-69","20-Jan-22"
"17","Purba Bardhaman","52,841+421","47,656+691","220+1","4,965-271","20-Jan-22"
"18","Paschim Bardhaman","73,674+345","67,281+862","383+1","6,010-518","20-Jan-22"
"19","Howrah","1,22,755+344","1,13,162+1,164","1,603+11","7,990-831","20-Jan-22"
"20","Hooghly","1,05,070+341","97,182+985","1,072+2","6,816-646","20-Jan-22"
"21","North 24 Parganas","3,93,710+1,317","3,64,231+3,501","5,140+4","24,339-2,188","20-Jan-22"
"22","South 24 Parganas","1,22,570+605","1,12,675+1,194","1,436+2","8,459-591","20-Jan-22"
"23","Kolkata","4,38,103+1,375","3,95,086+5,502","5,457+4","37,560-4,131","20-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","19,49,074+9,154","17,93,993+19,112","20,265+35","1,34,816-9,993",""
