"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,841+13","18,482+43","110","249-30","17-Feb-22"
"2","Coochbehar","33,921+9","33,589+39","106","226-30","17-Feb-22"
"3","Darjeeling","68,942+6","67,951+70","596","395-64","17-Feb-22"
"4","Kalimpong","8,496+1","8,358+15","57","81-14","17-Feb-22"
"5","Jalpaiguri","49,519+23","48,506+62","647+2","366-41","17-Feb-22"
"6","Uttar Dinajpur","25,086+4","24,690+23","265","131-19","17-Feb-22"
"7","Dakshin Dinajpur","23,023+15","22,635+33","193","195-18","17-Feb-22"
"8","Malda","44,368+3","43,891+50","198","279-47","17-Feb-22"
"9","Murshidabad","41,582+3","41,049+32","356","177-29","17-Feb-22"
"10","Nadia","87,499+20","86,122+76","940","437-56","17-Feb-22"
"11","Birbhum","57,616+20","56,917+60","350+1","349-41","17-Feb-22"
"12","Purulia","24,189+2","23,959+19","122","108-17","17-Feb-22"
"13","Bankura","43,813+19","43,257+45","286","270-26","17-Feb-22"
"14","Jhargram","15,524+4","15,410+14","30","84-10","17-Feb-22"
"15","Paschim Medinipur","62,475+14","61,686+45","529","260-31","17-Feb-22"
"16","Purba Medinipur","67,788+18","67,206+23","440+1","142-6","17-Feb-22"
"17","Purba Bardhaman","55,340+13","54,843+44","238","259-31","17-Feb-22"
"18","Paschim Bardhaman","75,555+7","74,866+45","431","258-38","17-Feb-22"
"19","Howrah","1,24,908+9","1,22,976+52","1,638","294-43","17-Feb-22"
"20","Hooghly","1,07,848+16","1,06,387+59","1,119","342-43","17-Feb-22"
"21","North 24 Parganas","4,02,627+41","3,96,134+206","5,321+5","1,172-170","17-Feb-22"
"22","South 24 Parganas","1,27,119+21","1,25,159+79","1,502","458-58","17-Feb-22"
"23","Kolkata","4,46,649+38","4,39,815+212","5,630+4","1,204-178","17-Feb-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,12,794+319","19,83,951+1,346","21,107+13","7,736-1,040",""
