"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,481+7","15,306+7","101","74","6-Oct-21"
"2","Coochbehar","28,985+14","28,731+15","96","158-1","6-Oct-21"
"3","Darjeeling","56,479+35","55,578+35","532+1","369-1","6-Oct-21"
"4","Kalimpong","6,959+5","6,830+7","54","75-2","6-Oct-21"
"5","Jalpaiguri","41,597+12","40,820+21","565","212-9","6-Oct-21"
"6","Uttar Dinajpur","19,716+3","19,455+2","235","26+1","6-Oct-21"
"7","Dakshin Dinajpur","17,543+11","17,241+13","169","133-2","6-Oct-21"
"8","Malda","33,211+4","32,922+10","186","103-6","6-Oct-21"
"9","Murshidabad","33,855+5","33,494+3","327","34+2","6-Oct-21"
"10","Nadia","72,314+53","70,953+52","823+2","538-1","6-Oct-21"
"11","Birbhum","40,842+14","40,468+8","285","89+6","6-Oct-21"
"12","Purulia","19,368+2","19,230+2","113","25","6-Oct-21"
"13","Bankura","35,898+27","35,414+19","273","211+8","6-Oct-21"
"14","Jhargram","12,018+8","11,899+9","27","92-1","6-Oct-21"
"15","Paschim Medinipur","53,003+26","52,155+33","506","342-7","6-Oct-21"
"16","Purba Medinipur","62,753+23","62,054+30","395","304-7","6-Oct-21"
"17","Purba Bardhaman","41,443+37","40,970+26","195","278+11","6-Oct-21"
"18","Paschim Bardhaman","57,311+17","56,774+18","353","184-1","6-Oct-21"
"19","Howrah","97,230+50","95,188+51","1,514","528-1","6-Oct-21"
"20","Hooghly","84,760+61","83,223+59","975+2","562","6-Oct-21"
"21","North 24 Parganas","3,26,160+143","3,20,149+130","4,750+5","1,261+8","6-Oct-21"
"22","South 24 Parganas","99,493+59","97,620+59","1,314+2","559-2","6-Oct-21"
"23","Kolkata","3,17,532+155","3,11,011+147","5,085+1","1,436+7","6-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,74,017+771","15,47,548+756","18,876+13","7,593+2",""
