"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,336+10","15,136+9","101+1","99","15-Sep-21"
"2","Coochbehar","28,700+18","28,391+19","96","213-1","15-Sep-21"
"3","Darjeeling","55,783+36","54,746+48","522+1","515-13","15-Sep-21"
"4","Kalimpong","6,833+8","6,682+9","52","99-1","15-Sep-21"
"5","Jalpaiguri","41,185+23","40,330+27","561","294-4","15-Sep-21"
"6","Uttar Dinajpur","19,674+6","19,389+4","235","50+2","15-Sep-21"
"7","Dakshin Dinajpur","17,288+9","17,006+10","169","113-1","15-Sep-21"
"8","Malda","33,019+16","32,699+12","186","134+4","15-Sep-21"
"9","Murshidabad","33,781+3","33,426+3","325","30","15-Sep-21"
"10","Nadia","71,243+52","69,926+47","790+1","527+4","15-Sep-21"
"11","Birbhum","40,680+2","40,297+9","285","98-7","15-Sep-21"
"12","Purulia","19,326+1","19,177+3","113","36-2","15-Sep-21"
"13","Bankura","35,506+27","34,978+23","266","262+4","15-Sep-21"
"14","Jhargram","11,853+6","11,703+12","27","123-6","15-Sep-21"
"15","Paschim Medinipur","52,343+35","51,435+37","501","407-2","15-Sep-21"
"16","Purba Medinipur","62,169+33","61,377+37","385","407-4","15-Sep-21"
"17","Purba Bardhaman","40,955+25","40,502+23","191","262+2","15-Sep-21"
"18","Paschim Bardhaman","56,953+11","56,414+17","352","187-6","15-Sep-21"
"19","Howrah","96,248+36","94,276+43","1,500","472-7","15-Sep-21"
"20","Hooghly","83,704+52","82,217+48","955","532+4","15-Sep-21"
"21","North 24 Parganas","3,23,694+125","3,17,728+116","4,676+1","1,290+8","15-Sep-21"
"22","South 24 Parganas","98,457+44","96,575+54","1,297+2","585-12","15-Sep-21"
"23","Kolkata","3,14,771+129","3,08,449+115","5,032+1","1,290+13","15-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,59,567+707","15,32,922+725","18,620+7","8,025-25",""
