"Total No. of Sample Taken Today","34531"
"Total No. of Positive Cases Detected Today  
(Omicron Cases Reported Today: 0)","2894"
"Total Active COVID-19 Patients","22726"
"Total No. of Active Cases under Home Isolation (01-02-2022)","21426"
"Total No. of Samples found Positive till date 
Total Omicron Cases:307 (Active – 0, Discharged - 307)","952426"
"Total Positive COVID-19 Patients Recovered / Discharged till date","919357"
"No. of Deaths","10320"
"Total No. of People Vaccinated today","88906 
(1st Dose: 29334, 
2nd Dose: 54830 
Precaution Dose: 4742)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18 yrs above population)","22507017 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 81% for 18yrs above population)","16700074 (81%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","149833"
"Cumulative Coverage of Total COVID-19 Vaccination","39356924"
"COVID-19 Today (01-02-2022) Positivity Rate","9.83%"
"Recovery Rate","96.53%"
"Fatality Rate","1.08%"
"Tests Per Million Population","626597"
