"Total No. of Sample Taken Today","16088"
"Total No. of Positive Cases Detected Today","872"
"Total Active COVID-19 Patients","3062"
"Total No. of Active Cases under Home Isolation (23-06-2022)","2985"
"Total No. of Samples found Positive till date","1012293"
"Total Positive COVID-19 Patients Recovered / Discharged till date","998586"
"No. of Deaths","10622"
"Total No. of People Vaccinated Today","27959 
(1st Dose: 1385 
2nd Dose: 10040 
Precaution Dose: 16534"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23564091 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 15yrs above population)","19409652 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","918834"
"Cumulative Coverage of Total COVID-19 Vaccination","43892577"
"COVID-19 Today (23-06-2022) Positivity Rate","5.76%"
"Recovery Rate","98.65%"
"Fatality Rate","1.05%"
