"Total No. of Sample Taken Today","15658"
"Total No. of Positive Cases Detected Today","85"
"Total Active COVID-19 Patients","367"
"Total No. of Active Cases under Home Isolation (23-03-2022)","338"
"Total No. of Samples found Positive till date","984788"
"Total Positive COVID-19 Patients Recovered / Discharged till date","973798"
"No. of Deaths","10600"
"Total No. of People Vaccinated Today","15989 
(1st Dose: 9605 
2nd Dose: 5552 
Precaution Dose: 832)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23025747 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 86% for 18yrs above population)","18358728 (86%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","261318"
"Cumulative Coverage of Total COVID-19 Vaccination","41645793"
"COVID-19 Today (23-03-2022) Positivity Rate","0.54%"
"Recovery Rate","98.88%"
"Fatality Rate","1.08%"
"Tests Per Million Population","668954"
