"Total No. of Sample Taken Today","15069"
"Total No. of Positive Cases Detected Today","623"
"Total Active COVID-19 Patients","3313"
"Total No. of Active Cases under Home Isolation (02-08-2022)","3191"
"Total No. of Samples found Positive till date","1031271"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1017290"
"No. of Deaths","10645"
"Total No. of People Vaccinated Today","25308 
(1st Dose: 1971 
2nd Dose: 6712 
Precaution Dose: 16625)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23625237 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19667882 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1480552"
"Cumulative Coverage of Total COVID-19 Vaccination","44773671"
"COVID-19 Today (02-08-2022) Positivity Rate","5.32%"
"Recovery Rate","98.64%"
"Fatality Rate","1.03%"
