,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-23,MH,40805,44,27377,195256,12474,26927,4216,220176,295415.0,307.0,267095.0,1395577.0,935929.0,1716198.0,278226.0,Ahmednagar,1523,1,459,,1226,910,56,989,8942.0,6.0,2773.0,,46499.0,77291.0,5834.0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,357404,7176,339971,,3155396,2022906,14486,11,2022-01-24 12:54:52.262260,122153000,2022-01-24 12:54:52.263211,,3810 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7507225,142115,7067995,73369912,85687197,59791402,603936,3810,54.0,0.0
1,2022-01-23,MH,40805,44,27377,195256,12474,26927,4216,220176,295415.0,307.0,267095.0,1395577.0,935929.0,1716198.0,278226.0,Akola,330,0,298,,192,256,92,376,2538.0,3.0,1563.0,,7924.0,20434.0,2767.0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,63293,1432,59353,,1171492,659193,5936,4,2022-01-24 12:54:52.262260,122153000,2022-01-24 12:54:52.263211,,3810 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7507225,142115,7067995,73369912,85687197,59791402,603936,3810,54.0,0.0
2,2022-01-23,MH,40805,44,27377,195256,12474,26927,4216,220176,295415.0,307.0,267095.0,1395577.0,935929.0,1716198.0,278226.0,Amravati,449,0,191,,155,828,83,245,2522.0,2.0,508.0,,14878.0,37823.0,4021.0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,99961,1600,95213,,1964302,1144919,9027,2,2022-01-24 12:54:52.262260,122153000,2022-01-24 12:54:52.263211,,3810 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7507225,142115,7067995,73369912,85687197,59791402,603936,3810,54.0,0.0
3,2022-01-23,MH,40805,44,27377,195256,12474,26927,4216,220176,295415.0,307.0,267095.0,1395577.0,935929.0,1716198.0,278226.0,Aurangabad,980,0,227,,147,711,23,837,6209.0,0.0,2216.0,,29149.0,39597.0,6248.0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,166717,4265,155339,,2786919,1503331,13249,14,2022-01-24 12:54:52.262260,122153000,2022-01-24 12:54:52.263211,,3810 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7507225,142115,7067995,73369912,85687197,59791402,603936,3810,54.0,0.0
4,2022-01-23,MH,40805,44,27377,195256,12474,26927,4216,220176,295415.0,307.0,267095.0,1395577.0,935929.0,1716198.0,278226.0,Beed,295,0,120,,62,171,12,127,1651.0,2.0,505.0,,12194.0,32918.0,4331.0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,106408,2846,102008,,1708750,1003471,8080,7,2022-01-24 12:54:52.262260,122153000,2022-01-24 12:54:52.263211,,3810 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7507225,142115,7067995,73369912,85687197,59791402,603936,3810,54.0,0.0
5,2022-01-23,MH,40805,44,27377,195256,12474,26927,4216,220176,295415.0,307.0,267095.0,1395577.0,935929.0,1716198.0,278226.0,Bhandara,472,0,49,,7,281,10,191,2248.0,0.0,632.0,,5674.0,8073.0,2548.0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,63142,1124,59822,,949182,764993,9621,10,2022-01-24 12:54:52.262260,122153000,2022-01-24 12:54:52.263211,,3810 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7507225,142115,7067995,73369912,85687197,59791402,603936,3810,54.0,0.0
6,2022-01-23,MH,40805,44,27377,195256,12474,26927,4216,220176,295415.0,307.0,267095.0,1395577.0,935929.0,1716198.0,278226.0,Buldhana,244,0,0,,34,98,5,93,1036.0,2.0,0.0,,14432.0,29104.0,2079.0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,87270,814,84824,,1736110,1037975,3952,6,2022-01-24 12:54:52.262260,122153000,2022-01-24 12:54:52.263211,,3810 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7507225,142115,7067995,73369912,85687197,59791402,603936,3810,54.0,0.0
7,2022-01-23,MH,40805,44,27377,195256,12474,26927,4216,220176,295415.0,307.0,267095.0,1395577.0,935929.0,1716198.0,278226.0,Chandrapur,467,1,266,,17,80,0,329,3465.0,3.0,1383.0,,16275.0,50806.0,3039.0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,94308,1570,89159,,1586079,1161231,5917,4,2022-01-24 12:54:52.262260,122153000,2022-01-24 12:54:52.263211,,3810 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7507225,142115,7067995,73369912,85687197,59791402,603936,3810,54.0,0.0
8,2022-01-23,MH,40805,44,27377,195256,12474,26927,4216,220176,295415.0,307.0,267095.0,1395577.0,935929.0,1716198.0,278226.0,Dhule,195,0,0,,62,286,1,147,1786.0,0.0,755.0,,13751.0,29811.0,2896.0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,48887,657,46378,,1404732,968697,5707,11,2022-01-24 12:54:52.262260,122153000,2022-01-24 12:54:52.263211,,3810 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7507225,142115,7067995,73369912,85687197,59791402,603936,3810,54.0,0.0
9,2022-01-23,MH,40805,44,27377,195256,12474,26927,4216,220176,295415.0,307.0,267095.0,1395577.0,935929.0,1716198.0,278226.0,Gadchiroli,366,0,148,,268,691,5,151,1609.0,2.0,708.0,,12502.0,17714.0,976.0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,32823,672,30647,,750491,518661,1813,33,2022-01-24 12:54:52.262260,122153000,2022-01-24 12:54:52.263211,,3810 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7507225,142115,7067995,73369912,85687197,59791402,603936,3810,54.0,0.0
