"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,878+24","15,707+8","102","69+16","7-Jan-22"
"2","Coochbehar","30,135+56","29,861+22","99","175+34","7-Jan-22"
"3","Darjeeling","59,441+179","58,191+97","555","695+82","7-Jan-22"
"4","Kalimpong","7,231+13","7,134+5","55","42+8","7-Jan-22"
"5","Jalpaiguri","43,262+125","42,303+45","595","364+80","7-Jan-22"
"6","Uttar Dinajpur","20,581+147","20,017+33","242+1","322+113","7-Jan-22"
"7","Dakshin Dinajpur","19,001+73","18,610+26","177","214+47","7-Jan-22"
"8","Malda","35,164+369","34,075+100","188","901+269","7-Jan-22"
"9","Murshidabad","35,339+275","34,229+94","332","778+181","7-Jan-22"
"10","Nadia","76,935+512","74,659+161","903","1,373+351","7-Jan-22"
"11","Birbhum","44,910+669","42,666+239","301+1","1,943+429","7-Jan-22"
"12","Purulia","20,386+245","19,619+77","114","653+168","7-Jan-22"
"13","Bankura","37,817+214","36,977+66","276","564+148","7-Jan-22"
"14","Jhargram","12,740+113","12,437+31","27","276+82","7-Jan-22"
"15","Paschim Medinipur","55,736+241","54,315+125","514","907+116","7-Jan-22"
"16","Purba Medinipur","64,293+153","63,414+60","404","475+93","7-Jan-22"
"17","Purba Bardhaman","44,783+523","43,109+176","210","1,464+347","7-Jan-22"
"18","Paschim Bardhaman","63,934+1,006","60,336+417","368","3,230+589","7-Jan-22"
"19","Howrah","1,09,721+1,483","1,03,150+662","1,561+3","5,010+818","7-Jan-22"
"20","Hooghly","93,541+881","89,772+345","1,047+1","2,722+535","7-Jan-22"
"21","North 24 Parganas","3,52,725+3,286","3,37,100+1,368","5,048+5","10,577+1,913","7-Jan-22"
"22","South 24 Parganas","1,08,661+878","1,04,339+382","1,408+1","2,914+495","7-Jan-22"
"23","Kolkata","3,78,479+7,337","3,46,738+3,573","5,354+7","26,387+3,757","7-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","17,30,759+18,802","16,48,821+8,112","19,883+19","62,055+10,671",""
