"Total No. of Sample Taken Today","5719"
"Total No. of Positive Cases Detected Today","58"
"Total Active COVID-19 Patients","184"
"Total No. of Active Cases under Home Isolation (28-10-2022)","174"
"Total No. of Samples found Positive till date","1056049"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1045131"
"No. of Deaths","10711"
"Total No. of People Vaccinated Today","1029 
(1st Dose: 97 
2nd Dose: 328 
Precaution Dose: 604)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23668594 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19816913 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1932590"
"Cumulative Coverage of Total COVID-19 Vaccination","45418097"
"COVID-19 Today (28-10-2022) Positivity Rate","1.08%"
"Recovery Rate","98.97%"
"Fatality Rate","1.01%"
