"1","Total Samples taken","18988860"
"2","Sample collected on the day","12487"
"3","Test conducted on the day","12331"
"4","Total No. of patients tested Positive","759107"
"5","No. of patients discharged","741250"
"6","Positive cases on the day","5"
"7","Number of active Cases","116"
"8","Total Deaths reported","17741"
"9","No. of Patients on oxygen support","4"
"10","Patients at critical care Level-3 facilities","1"
"11","Patients who are critical and on ventilator support","0"
"12","Healthcare Workers vaccinated with 1st dose on the day","4"
"13","Total Healthcare Workers vaccinated with 1st dose","218474"
"14","Frontline Workers vaccinated with 1st dose on the day","4"
"15","Total Frontline Workers vaccinated with 1st dose","1116825"
"16","Healthcare Workers vaccinated with 2nd dose on the day","50"
"17","Total Healthcare Workers vaccinated with 2nd dose","208726"
"18","Frontline Workers vaccinated with 2nd dose on the day","336"
"19","Total Frontline Workers vaccinated with 2nd dose","1006900"
"20","Above 45 Vaccinated with 1st dose on the day","1734"
"21","Total Above 45 Vaccinated with 1st dose","8254259"
"22","Above 45 Vaccinated with 2nd dose on the day","5611"
"23","Total Above 45 Vaccinated with 2nd dose","6776849"
"24","18-44 years age group Vaccinated with 1st dose on the day","3173"
"25","Total 18-44 years age group Vaccinated with 1st dose","12403812"
"26","18-44 years age group Vaccinated with 2nd dose on the day","13368"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8831303"
"28","15-17 years age group Vaccinated with 1st dose on the day","5561"
"29","Total 15-17 years age group Vaccinated with 1st dose","960688"
"30","15-17 years age group Vaccinated with 2nd dose on the day","6624"
"31","Total 15-17 years age group Vaccinated with 2nd dose","467165"
"32","12-14 years age group Vaccinated with 1st dose on the day","18962"
"33","Total 12-14 years age group Vaccinated with 1st dose","267789"
"34","Precautionary dose given on the day","1651"
"35","Total Precautionary dose given","441459"
"36","Total Vaccination 1st dose on the day","4915"
"37","Total Vaccination 2nd dose on the day","19365"
"38","Total Vaccination 1st and 2nd dose on the day","24280"
