"Total No. of Sample Taken Today","12484"
"Total No. of Positive Cases Detected Today","428"
"Total Active COVID-19 Patients","2392"
"Total No. of Active Cases under Home Isolation (22-07-2022)","2296"
"Total No. of Samples found Positive till date","1024748"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1011699"
"No. of Deaths","10634"
"Total No. of People Vaccinated Today","32235 
(1st Dose: 2716 
2nd Dose: 9844 
Precaution Dose: 19675)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23608947 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 15yrs above population)","19605471 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1325471"
"Cumulative Coverage of Total COVID-19 Vaccination","44539889"
"COVID-19 Today (22-07-2022) Positivity Rate","2.96%"
"Recovery Rate","98.73%"
"Fatality Rate","1.04%"
