"1","Total Samples taken","18900008"
"2","Sample collected on the day","8557"
"3","Test conducted on the day","10645"
"4","Total No. of patients tested Positive","758991"
"5","No. of patients discharged","741130"
"6","Positive cases on the day","14"
"7","Number of active Cases","123"
"8","Total Deaths reported","17738"
"9","No. of Patients on oxygen support","7"
"10","Patients at critical care Level-3 facilities","2"
"11","Patients who are critical and on ventilator support","0"
"12","Healthcare Workers vaccinated with 1st dose on the day","4"
"13","Total Healthcare Workers vaccinated with 1st dose","218459"
"14","Frontline Workers vaccinated with 1st dose on the day","8"
"15","Total Frontline Workers vaccinated with 1st dose","1116783"
"16","Healthcare Workers vaccinated with 2nd dose on the day","128"
"17","Total Healthcare Workers vaccinated with 2nd dose","208293"
"18","Frontline Workers vaccinated with 2nd dose on the day","617"
"19","Total Frontline Workers vaccinated with 2nd dose","1003590"
"20","Above 45 Vaccinated with 1st dose on the day","1085"
"21","Total Above 45 Vaccinated with 1st dose","8246813"
"22","Above 45 Vaccinated with 2nd dose on the day","8943"
"23","Total Above 45 Vaccinated with 2nd dose","6730111"
"24","18-44 years age group Vaccinated with 1st dose on the day","3478"
"25","Total 18-44 years age group Vaccinated with 1st dose","12385112"
"26","18-44 years age group Vaccinated with 2nd dose on the day","20319"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8728323"
"28","15-17 years age group Vaccinated with 1st dose on the day","8528"
"29","Total 15-17 years age group Vaccinated with 1st dose","920612"
"30","15-17 years age group Vaccinated with 2nd dose on the day","10082"
"31","Total 15-17 years age group Vaccinated with 2nddose","414171"
"32","12-14 years age group Vaccinated with 1st dose on the day","29765"
"33","Total 12-14 years age group Vaccinated with 1st dose","106515"
"34","Precautionary dose given on the day","2137"
"35","Total Precautionary dose given","429330"
"36","Total Vaccination 1st dose on the day","4575"
"37","Total Vaccination 2nd dose on the day","30007"
"38","Total Vaccination 1st and 2nd dose on the day","34582"
