"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,736+2","15,589+3","102","45-1","5-Dec-21"
"2","Coochbehar","29,707+11","29,473+9","98","136+2","5-Dec-21"
"3","Darjeeling","58,045+10","57,243+17","549","253-7","5-Dec-21"
"4","Kalimpong","7,141+1","7,059+2","54","28-1","5-Dec-21"
"5","Jalpaiguri","42,490+7","41,739+11","590","161-4","5-Dec-21"
"6","Uttar Dinajpur","20,085+1","19,792+4","240","53-3","5-Dec-21"
"7","Dakshin Dinajpur","18,581+17","18,225+12","175","181+5","5-Dec-21"
"8","Malda","33,779+1","33,469+9","188","122-8","5-Dec-21"
"9","Murshidabad","34,181+3","33,788+4","330","63-1","5-Dec-21"
"10","Nadia","74,409+24","73,231+19","887","291+5","5-Dec-21"
"11","Birbhum","41,728+9","41,261+12","289","178-3","5-Dec-21"
"12","Purulia","19,487+1","19,351+2","114","22-1","5-Dec-21"
"13","Bankura","36,855+2","36,455+9","276","124-7","5-Dec-21"
"14","Jhargram","12,302+1","12,237+3","27","38-2","5-Dec-21"
"15","Paschim Medinipur","54,148+14","53,484+10","510","154+4","5-Dec-21"
"16","Purba Medinipur","63,442+4","62,936+7","401","105-3","5-Dec-21"
"17","Purba Bardhaman","42,625+6","42,266+10","206","153-4","5-Dec-21"
"18","Paschim Bardhaman","58,545+13","57,943+16","360","242-3","5-Dec-21"
"19","Howrah","1,00,780+29","98,707+36","1,539+2","534-9","5-Dec-21"
"20","Hooghly","88,430+36","86,811+40","1,019+1","600-5","5-Dec-21"
"21","North 24 Parganas","3,34,055+85","3,27,739+90","4,952+2","1,364-7","5-Dec-21"
"22","South 24 Parganas","1,03,177+34","1,01,178+41","1,384","615-7","5-Dec-21"
"23","Kolkata","3,29,928+154","3,22,540+139","5,260+4","2,128+11","5-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,19,722+465","15,92,579+505","19,553+9","7,590-49",""
