,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Ahmednagar,56,0,74,,1852,4087,0,341,385.0,4.0,375.0,,31599.0,102454.0,0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,343409,7153,335855,,2820367,1601734,0,11,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
1,1,1,1,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Akola,2,0,2,,116,376,0,7,9.0,0.0,5.0,,6148.0,27510.0,0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58814,1428,57372,,1098830,574587,0,4,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
2,2,2,2,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Amravati,0,0,6,,928,2437,0,17,8.0,0.0,13.0,,14679.0,50654.0,0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96309,1598,94703,,1824280,942291,0,2,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
3,3,3,3,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Aurangabad,7,0,15,,1351,4158,0,70,64.0,0.0,50.0,,16295.0,47095.0,0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,156094,4264,151747,,2616216,1317651,0,14,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
4,4,4,4,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Beed,2,0,9,,2369,3424,0,60,30.0,1.0,21.0,,19580.0,31979.0,0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104160,2838,101261,,1580881,876625,0,7,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
5,5,5,5,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Bhandara,0,0,1,,2522,12311,0,2,0.0,1.0,1.0,,6532.0,39223.0,0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,59996,1124,58862,,867942,672503,0,10,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
6,6,6,6,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Buldhana,3,1,0,,558,2014,0,21,9.0,3.0,6.0,,8668.0,41104.0,0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85645,808,84824,,1635414,912066,0,6,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
7,7,7,7,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Chandrapur,1,0,2,,362,959,0,11,5.0,0.0,14.0,,10522.0,62857.0,0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,89039,1564,87466,,1497812,928038,0,4,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
8,8,8,8,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Dhule,0,0,0,,805,2907,0,1,6.0,1.0,8.0,,11543.0,40723.0,0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46175,656,45504,,1299220,822028,0,11,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
9,9,9,9,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Gadchiroli,3,0,1,,5648,7240,0,7,6.0,0.0,8.0,,38404.0,45139.0,0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30476,669,29767,,655392,419401,0,33,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
10,10,10,10,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Gondia,0,0,0,,651,1220,0,1,0.0,1.0,0.0,,4739.0,17675.0,0,1322331,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40517,570,39938,,939139,671701,0,7,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
11,11,11,11,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Hingoli,0,0,0,,1625,2534,0,6,1.0,0.0,1.0,,15946.0,30012.0,0,1178973,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,18489,508,17979,,741265,393794,0,1,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
12,12,12,12,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Jalgaon,3,0,1,,1869,7536,0,11,15.0,1.0,8.0,,27297.0,102939.0,0,4224442,,,32 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,139913,2716,137156,,2623327,1510832,0,32,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
13,13,13,13,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Jalna,4,1,0,,820,2116,0,47,15.0,2.0,43.0,,13527.0,63195.0,0,1958483,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60823,1215,59588,,1274042,704669,0,1,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
14,14,14,14,2021-12-25,MH,1485,12,796,117793,68166,218786,0,5108,7546.0,76.0,5306.0,782330.0,754929.0,2493827.0,0.0,Kolhapur,2,0,1,,682,3794,0,55,54.0,0.0,67.0,,13616.0,84292.0,0,3874015,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,206976,5850,201060,,2764653,1846402,0,5,2022-01-22 00:35:12.879342,122153000,2022-01-22 00:35:12.880202,,3683 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6656240,141416,6502039,68353269,79532757,51398428,0,3683,4.0,0.0
