"Total No. of Sample Taken Today","6113"
"Total No. of Positive Cases Detected Today","37"
"Total Active COVID-19 Patients","221"
"Total No. of Active Cases under Home Isolation (18-10-2022)","210"
"Total No. of Samples found Positive till date","1055671"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1044717"
"No. of Deaths","10710"
"Total No. of People Vaccinated Today","1745 
(1st Dose: 246 
2nd Dose: 467 
Precaution Dose: 1032)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23667962 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19814780 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1927665"
"Cumulative Coverage of Total COVID-19 Vaccination","45410407"
"COVID-19 Today (18-10-2022) Positivity Rate","0.73%"
"Recovery Rate","98.96%"
"Fatality Rate","1.01%"
