"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,362+10","15,162+8","101","99+2","18-Sep-21"
"2","Coochbehar","28,743+14","28,445+17","96","202-3","18-Sep-21"
"3","Darjeeling","55,889+39","54,888+52","527+3","474-16","18-Sep-21"
"4","Kalimpong","6,851+8","6,708+8","53","90","18-Sep-21"
"5","Jalpaiguri","41,265+24","40,408+25","562+1","295-2","18-Sep-21"
"6","Uttar Dinajpur","19,680+1","19,401+4","235","44-3","18-Sep-21"
"7","Dakshin Dinajpur","17,331+10","17,038+11","169","124-1","18-Sep-21"
"8","Malda","33,039+9","32,733+10","186","120-1","18-Sep-21"
"9","Murshidabad","33,796+6","33,449+2","325","22+4","18-Sep-21"
"10","Nadia","71,396+48","70,067+45","792","537+3","18-Sep-21"
"11","Birbhum","40,694+6","40,321+8","285","88-2","18-Sep-21"
"12","Purulia","19,329+1","19,186+3","113","30-2","18-Sep-21"
"13","Bankura","35,575+18","35,048+23","266","261-5","18-Sep-21"
"14","Jhargram","11,881+8","11,735+10","27","119-2","18-Sep-21"
"15","Paschim Medinipur","52,451+32","51,544+35","501","406-3","18-Sep-21"
"16","Purba Medinipur","62,266+35","61,483+33","386+1","397+1","18-Sep-21"
"17","Purba Bardhaman","41,015+21","40,568+20","191","256+1","18-Sep-21"
"18","Paschim Bardhaman","57,006+17","56,463+16","352","191+1","18-Sep-21"
"19","Howrah","96,374+30","94,402+41","1,502+1","470-12","18-Sep-21"
"20","Hooghly","83,856+44","82,360+46","959+3","537-5","18-Sep-21"
"21","North 24 Parganas","3,24,046+107","3,18,086+109","4,684+1","1,276-3","18-Sep-21"
"22","South 24 Parganas","98,585+30","96,729+49","1,299+1","557-20","18-Sep-21"
"23","Kolkata","3,15,153+117","3,08,804+110","5,038","1,311+7","18-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,61,649+635","15,35,091+685","18,652+11","7,906-61",""
