"Total No. of Sample Taken Today","7953"
"Total No. of Positive Cases Detected Today","311"
"Total Active COVID-19 Patients","2005"
"Total No. of Active Cases under Home Isolation (29-08-2022)","1907"
"Total No. of Samples found Positive till date","1051608"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1038898"
"No. of Deaths","10682"
"Total No. of People Vaccinated Today","15488 
(1st Dose: 1850 
2nd Dose: 3927 
Precaution Dose: 9711)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23645978 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19754280 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1750737"
"Cumulative Coverage of Total COVID-19 Vaccination","45150995"
"COVID-19 Today (29-08-2022) Positivity Rate","2.60%"
"Recovery Rate","98.79%"
"Fatality Rate","1.02%"
