"1","Total Samples taken","*16104641"
"2","Sample collected on the day","22592"
"3","Test conducted on the day","22279"
"4","Total No. of patients tested Positive","603240"
"5","No. of patients discharged","586304"
"6","Number of active Cases","340"
"7","Total Deaths reported","16596"
"8","No. of Patients on oxygen support","35"
"9","Patients at critical care Level-3 facilities","12"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","127"
"12","Total Healthcare Workers vaccinated with 1st dose","216808"
"13","Frontline Workers vaccinated with 1st dose on the day","65"
"14","Total Frontline Workers vaccinated with 1st dose","1153186"
"15","Healthcare Workers vaccinated with 2nd dose on the day","272"
"16","Total Healthcare Workers vaccinated with 2nd dose","138643"
"17","Frontline Workers vaccinated with 2nd dose on the day","168"
"18","Total Frontline Workers vaccinated with 2nd dose","337092"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","192"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","440"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1369994"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","475735"
"23","Above 45 Vaccinated with 1st dose on the day","1268"
"24","Total Above 45 Vaccinated with 1st dose","6291593"
"25","Above 45 Vaccinated with 2nd dose on the day","3321"
"26","Total Above 45 Vaccinated with 2nd dose","3318804"
"27","18-44 years age group Vaccinated with 1st dose on the day","5704"
"28","Total 18-44 years age group Vaccinated with 1st dose","8713148"
"29","18-44 years age group Vaccinated with 2nd dose on the day","11756"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3698370"
"31","Total Vaccination 1st dose on the day","7164"
"32","Total Vaccination 2nd dose on the day","15517"
"33","Total Vaccination 1st and 2nd dose on the day","22681"
