"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","17,001+153","16,089+87","102","810+66","19-Jan-22"
"2","Coochbehar","31,563+191","30,411+115","100","1,052+76","19-Jan-22"
"3","Darjeeling","64,399+386","60,417+404","559+1","3,423-19","19-Jan-22"
"4","Kalimpong","7,728+76","7,329+36","55","344+40","19-Jan-22"
"5","Jalpaiguri","46,252+468","43,446+231","601","2,205+237","19-Jan-22"
"6","Uttar Dinajpur","23,487+260","21,182+239","251","2,054+21","19-Jan-22"
"7","Dakshin Dinajpur","21,230+196","19,491+181","180","1,559+15","19-Jan-22"
"8","Malda","41,398+480","36,933+505","191+1","4,274-26","19-Jan-22"
"9","Murshidabad","39,623+272","36,455+341","334","2,834-69","19-Jan-22"
"10","Nadia","83,827+530","78,107+570","911+1","4,809-41","19-Jan-22"
"11","Birbhum","53,546+777","47,196+700","312","6,038+77","19-Jan-22"
"12","Purulia","22,997+193","21,072+215","117+1","1,808-23","19-Jan-22"
"13","Bankura","41,358+281","38,671+283","276","2,411-2","19-Jan-22"
"14","Jhargram","14,698+103","13,355+161","28","1,315-58","19-Jan-22"
"15","Paschim Medinipur","60,243+234","56,710+371","515+1","3,018-138","19-Jan-22"
"16","Purba Medinipur","66,529+154","64,580+184","409","1,540-30","19-Jan-22"
"17","Purba Bardhaman","52,420+563","46,965+622","219+2","5,236-61","19-Jan-22"
"18","Paschim Bardhaman","73,329+399","66,419+816","382+4","6,528-421","19-Jan-22"
"19","Howrah","1,22,411+518","1,11,998+1,105","1,592","8,821-587","19-Jan-22"
"20","Hooghly","1,04,729+469","96,197+931","1,070+2","7,462-464","19-Jan-22"
"21","North 24 Parganas","3,92,393+1,747","3,60,730+3,299","5,136+14","26,527-1,566","19-Jan-22"
"22","South 24 Parganas","1,21,965+750","1,11,481+1,105","1,434+1","9,050-356","19-Jan-22"
"23","Kolkata","4,36,728+1,759","3,89,584+5,314","5,453+9","41,691-3,564","19-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","19,39,920+10,959","17,74,881+17,815","20,230+37","1,44,809-6,893",""
