"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,270+8","15,049+10","99","122-2","6-Sep-21"
"2","Coochbehar","28,579+15","28,192+24","95","292-9","6-Sep-21"
"3","Darjeeling","55,446+41","54,288+53","518","640-12","6-Sep-21"
"4","Kalimpong","6,766+5","6,587+11","52","127-6","6-Sep-21"
"5","Jalpaiguri","40,955+19","40,084+26","554","317-7","6-Sep-21"
"6","Uttar Dinajpur","19,647+2","19,343+6","235","69-4","6-Sep-21"
"7","Dakshin Dinajpur","17,197+9","16,911+10","169","117-1","6-Sep-21"
"8","Malda","32,870+12","32,605+6","185","80+6","6-Sep-21"
"9","Murshidabad","33,749+1","33,373+4","325","51-3","6-Sep-21"
"10","Nadia","70,801+41","69,482+45","768+2","551-6","6-Sep-21"
"11","Birbhum","40,591+9","40,219+7","285","87+2","6-Sep-21"
"12","Purulia","19,300+1","19,142+4","113","45-3","6-Sep-21"
"13","Bankura","35,301+13","34,761+23","266","274-10","6-Sep-21"
"14","Jhargram","11,787+15","11,575+15","27","185","6-Sep-21"
"15","Paschim Medinipur","52,042+28","51,093+37","501","448-9","6-Sep-21"
"16","Purba Medinipur","61,884+33","61,028+39","385","471-6","6-Sep-21"
"17","Purba Bardhaman","40,733+21","40,288+21","189","256","6-Sep-21"
"18","Paschim Bardhaman","56,801+8","56,262+16","351","188-8","6-Sep-21"
"19","Howrah","95,870+28","93,889+40","1,499","482-12","6-Sep-21"
"20","Hooghly","83,270+44","81,781+44","946+2","543-2","6-Sep-21"
"21","North 24 Parganas","3,22,578+97","3,16,740+96","4,650+2","1,188-1","6-Sep-21"
"22","South 24 Parganas","97,999+46","96,087+51","1,292+1","620-6","6-Sep-21"
"23","Kolkata","3,13,675+105","3,07,426+99","5,015","1,234+6","6-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,53,177+601","15,26,268+687","18,522+7","8,387-93",""
