"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,693+37","18,154+39","109","430-2","9-Feb-22"
"2","Coochbehar","33,823+21","33,266+43","104","453-22","9-Feb-22"
"3","Darjeeling","68,763+32","67,388+75","589+1","786-44","9-Feb-22"
"4","Kalimpong","8,446+9","8,244+13","57","145-4","9-Feb-22"
"5","Jalpaiguri","49,262+40","48,024+55","640+3","598-18","9-Feb-22"
"6","Uttar Dinajpur","25,020+13","24,499+25","259","262-12","9-Feb-22"
"7","Dakshin Dinajpur","22,903+18","22,391+30","192+1","320-13","9-Feb-22"
"8","Malda","44,229+20","43,492+51","196","541-31","9-Feb-22"
"9","Murshidabad","41,507+21","40,788+34","352+1","367-14","9-Feb-22"
"10","Nadia","87,240+64","85,534+70","930","776-6","9-Feb-22"
"11","Birbhum","57,439+24","56,444+62","344+1","651-39","9-Feb-22"
"12","Purulia","24,144+8","23,798+21","121+1","225-14","9-Feb-22"
"13","Bankura","43,660+26","42,908+43","285","467-17","9-Feb-22"
"14","Jhargram","15,488+10","15,293+15","30","165-5","9-Feb-22"
"15","Paschim Medinipur","62,334+31","61,339+43","526+1","469-13","9-Feb-22"
"16","Purba Medinipur","67,723+26","67,014+25","429+1","280","9-Feb-22"
"17","Purba Bardhaman","55,225+21","54,484+48","233","508-27","9-Feb-22"
"18","Paschim Bardhaman","75,443+35","74,502+48","420+4","521-17","9-Feb-22"
"19","Howrah","1,24,774+24","1,22,557+55","1,634","583-31","9-Feb-22"
"20","Hooghly","1,07,693+39","1,05,908+63","1,112","673-24","9-Feb-22"
"21","North 24 Parganas","4,02,055+133","3,94,513+210","5,288+5","2,254-82","9-Feb-22"
"22","South 24 Parganas","1,26,917+30","1,24,511+87","1,492+3","914-60","9-Feb-22"
"23","Kolkata","4,46,103+135","4,38,093+226","5,593+4","2,417-95","9-Feb-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,08,950+817","19,73,207+1,381","20,938+26","14,805-590",""
