"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,405+6","15,229+8","101","75-2","24-Sep-21"
"2","Coochbehar","28,823+20","28,548+18","96","179+2","24-Sep-21"
"3","Darjeeling","56,118+39","55,136+46","528","454-7","24-Sep-21"
"4","Kalimpong","6,881+3","6,753+8","53","75-5","24-Sep-21"
"5","Jalpaiguri","41,393+37","40,557+26","564","272+11","24-Sep-21"
"6","Uttar Dinajpur","19,692+3","19,422+3","235","35","24-Sep-21"
"7","Dakshin Dinajpur","17,386+11","17,102+11","169","115","24-Sep-21"
"8","Malda","33,093+12","32,797+11","186","110+1","24-Sep-21"
"9","Murshidabad","33,815+5","33,465+3","325","25+2","24-Sep-21"
"10","Nadia","71,704+65","70,351+54","804+2","549+9","24-Sep-21"
"11","Birbhum","40,745+8","40,368+9","285","92-1","24-Sep-21"
"12","Purulia","19,342+1","19,202+3","113","27-2","24-Sep-21"
"13","Bankura","35,690+21","35,170+26","268+1","252-6","24-Sep-21"
"14","Jhargram","11,924+8","11,796+10","27","101-2","24-Sep-21"
"15","Paschim Medinipur","52,637+39","51,753+37","503","381+2","24-Sep-21"
"16","Purba Medinipur","62,458+27","61,689+39","388","381-12","24-Sep-21"
"17","Purba Bardhaman","41,131+27","40,695+24","193+1","243+2","24-Sep-21"
"18","Paschim Bardhaman","57,121+23","56,566+20","352","203+3","24-Sep-21"
"19","Howrah","96,652+51","94,655+48","1,509+1","488+2","24-Sep-21"
"20","Hooghly","84,119+44","82,645+53","964+1","510-10","24-Sep-21"
"21","North 24 Parganas","3,24,731+127","3,18,763+125","4,705+3","1,263-1","24-Sep-21"
"22","South 24 Parganas","98,842+48","97,012+53","1,303","527-5","24-Sep-21"
"23","Kolkata","3,15,877+137","3,09,507+131","5,053+2","1,317+4","24-Sep-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,65,645+762","15,39,244+766","18,727+11","7,674-15",""
