"1","Total Samples taken","18160328"
"2","Sample collected on the day","29807"
"3","Test conducted on the day","29529"
"4","Total No. of patients tested Positive","754812"
"5","No. of patients discharged","732291"
"6","Positive cases on the day","454"
"7","Number of active Cases","4946"
"8","Total Deaths reported","17575"
"9","No. of Patients on oxygen support","339"
"10","Patients at critical care Level-3 facilities","84"
"11","Patients who are critical and on ventilator support","30"
"12","Healthcare Workers vaccinated with 1st dose on the day","18"
"13","Total Healthcare Workers vaccinated with 1st dose","218229"
"14","Frontline Workers vaccinated with 1st dose on the day","64"
"15","Total Frontline Workers vaccinated with 1st dose","1116116"
"16","Healthcare Workers vaccinated with 2nd dose on the day","925"
"17","Total Healthcare Workers vaccinated with 2nd dose","201476"
"18","Frontline Workers vaccinated with 2nd dose on the day","3612"
"19","Total Frontline Workers vaccinated with 2nd dose","966604"
"20","Above 45 Vaccinated with 1st dose on the day","55637"
"21","Total Above 45 Vaccinated with 1st dose","7868953"
"22","Above 45 Vaccinated with 2nd dose on the day","57094"
"23","Total Above 45 Vaccinated with 2nd dose","6216177"
"24","18-44 years age group Vaccinated with 1st dose on the day","107454"
"25","Total 18-44 years age group Vaccinated with 1st dose","11611448"
"26","18-44 years age group Vaccinated with 2nd dose on the day","93023"
"27","Total 18-44 years age group Vaccinated with 2nd dose","7678922"
"28","15-17 years age group Vaccinated with 1st dose on the day","17516"
"29","Total 15-17 years age group Vaccinated with 1st dose","682485"
"30","15-17 years age group Vaccinated with 2nd dose on the day","4660"
"31","Total 15-17 years age group Vaccinated with 2nd dose","25259"
"32","Precautionary dose given on the day","9193"
"33","Total Precautionary dose given","327136"
"34","Total Vaccination 1st dose on the day","163173"
"35","Total Vaccination 2nd dose on the day","154654"
"36","Total Vaccination 1st and 2nd dose on the day","317827"
