"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,526+2","15,361+4","101","64-2","15-Oct-21"
"2","Coochbehar","29,097+10","28,851+10","97","149","15-Oct-21"
"3","Darjeeling","56,738+19","55,859+23","536","343-4","15-Oct-21"
"4","Kalimpong","6,998+4","6,881+4","54","63","15-Oct-21"
"5","Jalpaiguri","41,760+14","40,989+14","566","205","15-Oct-21"
"6","Uttar Dinajpur","19,746+7","19,474+2","235","37+5","15-Oct-21"
"7","Dakshin Dinajpur","17,664+14","17,351+10","169","144+4","15-Oct-21"
"8","Malda","33,283+6","33,000+6","186","97","15-Oct-21"
"9","Murshidabad","33,901+6","33,527+3","327","47+3","15-Oct-21"
"10","Nadia","72,681+22","71,362+33","837+2","482-13","15-Oct-21"
"11","Birbhum","40,922+4","40,545+6","286","91-2","15-Oct-21"
"12","Purulia","19,381+1","19,246+1","113","22","15-Oct-21"
"13","Bankura","36,030+4","35,574+13","273","183-9","15-Oct-21"
"14","Jhargram","12,078+3","11,971+6","27","80-3","15-Oct-21"
"15","Paschim Medinipur","53,194+21","52,405+19","506","283+2","15-Oct-21"
"16","Purba Medinipur","62,878+4","62,268+15","396+1","214-12","15-Oct-21"
"17","Purba Bardhaman","41,687+4","41,209+20","195","283-16","15-Oct-21"
"18","Paschim Bardhaman","57,416+4","56,911+11","354","151-7","15-Oct-21"
"19","Howrah","97,719+32","95,628+39","1,518+1","573-8","15-Oct-21"
"20","Hooghly","85,214+43","83,653+39","979","582+4","15-Oct-21"
"21","North 24 Parganas","3,27,173+91","3,21,131+84","4,778+4","1,264+3","15-Oct-21"
"22","South 24 Parganas","99,871+20","98,046+34","1,324+1","501-15","15-Oct-21"
"23","Kolkata","3,18,883+108","3,12,193+105","5,103+1","1,587+2","15-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,79,906+443","15,53,498+501","18,963+10","7,445-68",""
