"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,497+8","15,320+7","101","76+1","8-Oct-21"
"2","Coochbehar","29,014+15","28,762+15","96","156","8-Oct-21"
"3","Darjeeling","56,563+41","55,651+37","533","379+4","8-Oct-21"
"4","Kalimpong","6,967+3","6,844+7","54","69-4","8-Oct-21"
"5","Jalpaiguri","41,641+21","40,862+21","565","214","8-Oct-21"
"6","Uttar Dinajpur","19,720+2","19,460+3","235","25-1","8-Oct-21"
"7","Dakshin Dinajpur","17,569+10","17,268+13","169","132-3","8-Oct-21"
"8","Malda","33,226+9","32,942+10","186","98-1","8-Oct-21"
"9","Murshidabad","33,866+3","33,501+4","327","38-1","8-Oct-21"
"10","Nadia","72,424+64","71,059+53","827+2","538+9","8-Oct-21"
"11","Birbhum","40,860+13","40,485+9","285","90+4","8-Oct-21"
"12","Purulia","19,370+1","19,234+2","113","23-1","8-Oct-21"
"13","Bankura","35,934+14","35,456+21","273","205-7","8-Oct-21"
"14","Jhargram","12,036+8","11,917+9","27","92-1","8-Oct-21"
"15","Paschim Medinipur","53,057+30","52,221+33","506","330-3","8-Oct-21"
"16","Purba Medinipur","62,804+25","62,114+30","395","295-5","8-Oct-21"
"17","Purba Bardhaman","41,530+32","41,027+30","195","308+2","8-Oct-21"
"18","Paschim Bardhaman","57,332+11","56,809+17","353","170-6","8-Oct-21"
"19","Howrah","97,367+69","95,294+54","1,515+1","558+14","8-Oct-21"
"20","Hooghly","84,863+54","83,333+55","975","555-1","8-Oct-21"
"21","North 24 Parganas","3,26,415+127","3,20,399+125","4,756+4","1,260-2","8-Oct-21"
"22","South 24 Parganas","99,604+54","97,731+56","1,316+2","557-4","8-Oct-21"
"23","Kolkata","3,17,852+162","3,11,297+144","5,089+3","1,466+15","8-Oct-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,75,577+776","15,49,049+755","18,894+12","7,634+9",""
