"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","162","100","54677","2","4466","59137","170"
"Bageshwar","311","20","29363","0","2077","31436","421"
"Chamoli","451","194","38057","2","3179","41234","380"
"Champawat","388","189","46655","0","1889","48541","453"
"Dehradun","1216","1099","319333","15","32574","351772","523"
"Haridwar","549","474","285361","6","12883","298214","186"
"Nainital","791","725","61695","1","11247","72872","380"
"Pauri Garhwal","714","1030","71631","3","5224","76848","214"
"Pithoragarh","337","368","33119","1","2538","35645","420"
"Rudraprayag","255","143","21999","0","2686","24685","270"
"Tehri Garhwal","250","97","25125","1","2337","27455","270"
"US Nagar","1041","324","110891","0","8766","119633","1003"
"Uttarkashi","319","354","28046","2","1629","29673","100"
"Total","6784","5117","1125952","33","91495","1217145","4790"
