"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,947+2","18,784+4","110","53-2","5-Mar-22"
"2","Coochbehar","33,972+1","33,836+3","106","30-2","5-Mar-22"
"3","Darjeeling","69,057+4","68,391+6","599","67-2","5-Mar-22"
"4","Kalimpong","8,518","8,449+1","58","11-1","1-Mar-22"
"5","Jalpaiguri","49,622+3","48,916+5","648","58-2","5-Mar-22"
"6","Uttar Dinajpur","25,133+1","24,838+2","268","27-1","5-Mar-22"
"7","Dakshin Dinajpur","23,105+3","22,876+3","193","36","5-Mar-22"
"8","Malda","44,458+5","44,207+4","199","52+1","5-Mar-22"
"9","Murshidabad","41,643+1","41,256+3","356","31-2","5-Mar-22"
"10","Nadia","87,662+4","86,634+7","944","84-3","5-Mar-22"
"11","Birbhum","57,741+2","57,326+6","351","64-4","5-Mar-22"
"12","Purulia","24,234+1","24,085+2","123","26-1","5-Mar-22"
"13","Bankura","43,926+3","43,576+5","286","64-2","5-Mar-22"
"14","Jhargram","15,553+1","15,506+1","31","16","5-Mar-22"
"15","Paschim Medinipur","62,578+4","61,992+5","530","56-1","5-Mar-22"
"16","Purba Medinipur","67,857+1","67,379+3","441","37-2","5-Mar-22"
"17","Purba Bardhaman","55,455+2","55,149+6","238","68-4","5-Mar-22"
"18","Paschim Bardhaman","75,649+2","75,165+4","432","52-2","5-Mar-22"
"19","Howrah","1,25,066+3","1,23,342+7","1,640","84-4","5-Mar-22"
"20","Hooghly","1,07,974+6","1,06,785+6","1,119","70","5-Mar-22"
"21","North 24 Parganas","4,03,113+18","3,97,514+21","5,338","261-3","5-Mar-22"
"22","South 24 Parganas","1,27,347+9","1,25,716+10","1,511","120-1","5-Mar-22"
"23","Kolkata","4,47,186+14","4,41,244+24","5,656+2","286-12","5-Mar-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,15,862+90","19,93,029+138","21,180+2","1,653-50",""
