"1","Total Samples taken","18976373"
"2","Sample collected on the day","14223"
"3","Test conducted on the day","14153"
"4","Total No. of patients tested Positive","759105"
"5","No. of patients discharged","741238"
"6","Positive cases on the day","11"
"7","Number of active Cases","126"
"8","Total Deaths reported","17741"
"9","No. of Patients on oxygen support","5"
"10","Patients at critical care Level-3 facilities","1"
"11","Patients who are critical and on ventilator support","0"
"12","Healthcare Workers vaccinated with 1st dose on the day","1"
"13","Total Healthcare Workers vaccinated with 1st dose","218470"
"14","Frontline Workers vaccinated with 1st dose on the day","8"
"15","Total Frontline Workers vaccinated with 1st dose","1116821"
"16","Healthcare Workers vaccinated with 2nd dose on the day","84"
"17","Total Healthcare Workers vaccinated with 2nd dose","208676"
"18","Frontline Workers vaccinated with 2nd dose on the day","690"
"19","Total Frontline Workers vaccinated with 2nd dose","1006564"
"20","Above 45 Vaccinated with 1st dose on the day","1573"
"21","Total Above 45 Vaccinated with 1st dose","8252525"
"22","Above 45 Vaccinated with 2nd dose on the day","6660"
"23","Total Above 45 Vaccinated with 2nd dose","6771238"
"24","18-44 years age group Vaccinated with 1st dose on the day","3419"
"25","Total 18-44 years age group Vaccinated with 1st dose","12400639"
"26","18-44 years age group Vaccinated with 2nd dose on the day","14668"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8817935"
"28","15-17 years age group Vaccinated with 1st dose on the day","5577"
"29","Total 15-17 years age group Vaccinated with 1st dose","955127"
"30","15-17 years age group Vaccinated with 2nd dose on the day","7324"
"31","Total 15-17 years age group Vaccinated with 2nd dose","460541"
"32","12-14 years age group Vaccinated with 1st dose on the day","19968"
"33","Total 12-14 years age group Vaccinated with 1st dose","248827"
"34","Precautionary dose given on the day","1506"
"35","Total Precautionary dose given","439808"
"36","Total Vaccination 1st dose on the day","5001"
"37","Total Vaccination 2nd dose on the day","22102"
"38","Total Vaccination 1st and 2nd dose on the day","27103"
