"1","Total Samples taken","16981338"
"2","Sample collected on the day","25644"
"3","Test conducted on the day","24877"
"4","Total No. of patients tested Positive","617536"
"5","No. of patients discharged","588257"
"6","Positive cases on the day","3643"
"7","Number of active Cases","12614"
"8","Total Deaths reported","16665"
"9","No. of Patients on oxygen support","226"
"10","Patients at critical care Level-3 facilities","55"
"11","Patients who are critical and on ventilator support","11"
"12","Healthcare Workers vaccinated with 1st dose on the day","9"
"13","Total Healthcare Workers vaccinated with 1st dose","217511"
"14","Frontline Workers vaccinated with 1st dose on the day","93"
"15","Total Frontline Workers vaccinated with 1st dose","1114052"
"16","Healthcare Workers vaccinated with 2nd dose on the day","41"
"17","Total Healthcare Workers vaccinated with 2nd dose","182942"
"18","Frontline Workers vaccinated with 2nd dose on the day","498"
"19","Total Frontline Workers vaccinated with 2nd dose","873119"
"20","Above 45 Vaccinated with 1st dose on the day","16398"
"21","Total Above 45 Vaccinated with 1st dose","6894020"
"22","Above 45 Vaccinated with 2nd dose on the day","38172"
"23","Total Above 45 Vaccinated with 2nd dose","4351094"
"24","18-44 years age group Vaccinated with 1st dose on the day","50789"
"25","Total 18-44 years age group Vaccinated with 1st dose","9236701"
"26","18-44 years age group Vaccinated with 2nd dose on the day","85404"
"27","Total 18-44 years age group Vaccinated with 2nd dose","4487147"
"28","15-17 years age group Vaccinated with 1st dose on the day","7863"
"29","Total 15-17 years age group Vaccinated with 1st dose","38866"
"30","Total Vaccination 1st dose on the day","75152"
"31","Total Vaccination 2nd dose on the day","124115"
"32","Total Vaccination 1st and 2nd dose on the day","199267"
