"Total No. of Sample Taken Today","34551"
"Total No. of Positive Cases Detected Today  
(Omicron Cases Reported Today: 0)","1489"
"Total Active COVID-19 Patients","8754"
"Total No. of Active Cases under Home Isolation (09-02-2022)","7937"
"Total No. of Samples found Positive till date 
Total Omicron Cases:752 (Active – 3, Discharged - 749)","968886"
"Total Positive COVID-19 Patients Recovered / Discharged till date","949662"
"No. of Deaths","10447"
"Total No. of People Vaccinated today","77505 
(1st Dose: 20497, 
2nd Dose: 52477 
Precaution Dose: 4531)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18 yrs above population)","22667322 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 83% for 18yrs above population)","17184615 (83%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","186299"
"Cumulative Coverage of Total COVID-19 Vaccination","40038236"
"COVID-19 Today (09-02-2022) Positivity Rate","4.83%"
"Recovery Rate","98.02%"
"Fatality Rate","1.08%"
"Tests Per Million Population","635738"
