"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","17,289+131","16,326+130","102","861+1","21-Jan-22"
"2","Coochbehar","31,982+221","30,717+167","100","1,165+54","21-Jan-22"
"3","Darjeeling","65,718+815","61,392+523","564","3,762+292","21-Jan-22"
"4","Kalimpong","7,860+74","7,428+54","55","377+20","21-Jan-22"
"5","Jalpaiguri","46,892+330","44,072+335","603+1","2,217-6","21-Jan-22"
"6","Uttar Dinajpur","23,971+205","21,764+311","252+1","1,955-107","21-Jan-22"
"7","Dakshin Dinajpur","21,645+220","19,930+233","180","1,535-13","21-Jan-22"
"8","Malda","42,202+455","38,108+611","192","3,902-156","21-Jan-22"
"9","Murshidabad","40,121+166","37,250+421","334","2,537-255","21-Jan-22"
"10","Nadia","84,633+392","79,433+691","913+1","4,287-300","21-Jan-22"
"11","Birbhum","54,814+518","48,896+903","315+3","5,603-388","21-Jan-22"
"12","Purulia","23,329+158","21,574+263","117","1,638-105","21-Jan-22"
"13","Bankura","41,844+195","39,348+359","276","2,220-164","21-Jan-22"
"14","Jhargram","14,868+81","13,714+185","29","1,125-104","21-Jan-22"
"15","Paschim Medinipur","60,635+221","57,529+421","516+1","2,590-201","21-Jan-22"
"16","Purba Medinipur","66,776+112","65,005+222","411+1","1,360-111","21-Jan-22"
"17","Purba Bardhaman","53,304+463","48,404+748","222+2","4,678-287","21-Jan-22"
"18","Paschim Bardhaman","73,854+180","68,186+905","383","5,285-725","21-Jan-22"
"19","Howrah","1,23,096+341","1,14,366+1,204","1,610+7","7,120-870","21-Jan-22"
"20","Hooghly","1,05,403+333","98,209+1,027","1,076+4","6,118-698","21-Jan-22"
"21","North 24 Parganas","3,95,070+1,360","3,67,898+3,667","5,146+6","22,026-2,313","21-Jan-22"
"22","South 24 Parganas","1,23,301+731","1,13,949+1,274","1,439+3","7,913-546","21-Jan-22"
"23","Kolkata","4,39,592+1,489","4,00,745+5,659","5,464+7","33,383-4,177","21-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","19,58,265+9,191","18,14,306+20,313","20,302+37","1,23,657-11,159",""
