"1","Total Samples taken","15797232"
"2","Sample collected on the day","29582"
"3","Test conducted on the day","29362"
"4","Total No. of patients tested Positive","602795"
"5","No. of patients discharged","585900"
"6","Number of active Cases","323"
"7","Total Deaths reported","16572"
"8","No. of Patients on oxygen support","26"
"9","Patients at critical care Level-3 facilities","11"
"10","Patients who are critical and on ventilator support","1"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","216630"
"13","Frontline Workers vaccinated with 1st dose on the day","0"
"14","Total Frontline Workers vaccinated with 1st dose","1152583"
"15","Healthcare Workers vaccinated with 2nd dose on the day","3"
"16","Total Healthcare Workers vaccinated with 2nd dose","137540"
"17","Frontline Workers vaccinated with 2nd dose on the day","17"
"18","Total Frontline Workers vaccinated with 2nd dose","332414"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","0"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","20"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1369213"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","469954"
"23","Above 45 Vaccinated with 1st dose on the day","1903"
"24","Total Above 45 Vaccinated with 1st dose","6213532"
"25","Above 45 Vaccinated with 2nd dose on the day","3490"
"26","Total Above 45 Vaccinated with 2nd dose","3108633"
"27","18-44 years age group Vaccinated with 1st dose on the day","4271"
"28","Total 18-44 years age group Vaccinated with 1st dose","8479732"
"29","18-44 years age group Vaccinated with 2nd dose on the day","7926"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3199873"
"31","Total Vaccination 1st dose on the day","6174"
"32","Total Vaccination 2nd dose on the day","11436"
"33","Total Vaccination 1st and 2nd dose on the day","17610"
