"Total No. of Sample Taken Today","16704"
"Total No. of Positive Cases Detected Today","510"
"Total Active COVID-19 Patients","3102"
"Total No. of Active Cases under Home Isolation (25-06-2022)","3025"
"Total No. of Samples found Positive till date","1013454"
"Total Positive COVID-19 Patients Recovered / Discharged till date","999707"
"No. of Deaths","10622"
"Total No. of People Vaccinated Today","27903 
(1st Dose: 1551 
2nd Dose: 8577 
Precaution Dose: 17775"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23567518 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 87% for 15yrs above population)","19429585 (87%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","955041"
"Cumulative Coverage of Total COVID-19 Vaccination","43952144"
"COVID-19 Today (25-06-2022) Positivity Rate","3.19%"
"Recovery Rate","98.64%"
"Fatality Rate","1.05%"
