"1","Total Samples taken","16955694"
"2","Sample collected on the day","25548"
"3","Test conducted on the day","24683"
"4","Total No. of patients tested Positive","613976"
"5","No. of patients discharged","587888"
"6","Positive cases on the day","2901"
"7","Number of active Cases","9425"
"8","Total Deaths reported","16663"
"9","No. of Patients on oxygen support","62"
"10","Patients at critical care Level-3 facilities","20"
"11","Patients who are critical and on ventilator support","6"
"12","Healthcare Workers vaccinated with 1st dose on the day","18"
"13","Total Healthcare Workers vaccinated with 1st dose","217502"
"14","Frontline Workers vaccinated with 1st dose on the day","70"
"15","Total Frontline Workers vaccinated with 1st dose","1113959"
"16","Healthcare Workers vaccinated with 2nd dose on the day","55"
"17","Total Healthcare Workers vaccinated with 2nd dose","182901"
"18","Frontline Workers vaccinated with 2nd dose on the day","201"
"19","Total Frontline Workers vaccinated with 2nd dose","872621"
"20","Above 45 Vaccinated with 1st dose on the day","16980"
"21","Total Above 45 Vaccinated with 1st dose","6877622"
"22","Above 45 Vaccinated with 2nd dose on the day","31023"
"23","Total Above 45 Vaccinated with 2nd dose","4312922"
"24","18-44 years age group Vaccinated with 1st dose on the day","51001"
"25","Total 18-44 years age group Vaccinated with 1st dose","9185912"
"26","18-44 years age group Vaccinated with 2nd dose on the day","79018"
"27","Total 18-44 years age group Vaccinated with 2nd dose","4401743"
"28","15-17 years age group Vaccinated with 1st dose on the day","8310"
"29","Total 15-17 years age group Vaccinated with 1st dose","31003"
"30","Total Vaccination 1st dose on the day","76379"
"31","Total Vaccination 2nd dose on the day","110297"
"32","Total Vaccination 1st and 2nd dose on the day","186676"
