"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,602+5","15,456+5","102","44","2-Nov-21"
"2","Coochbehar","29,313+12","29,097+13","97","119-1","2-Nov-21"
"3","Darjeeling","57,209+27","56,411+28","540+1","258-2","2-Nov-21"
"4","Kalimpong","7,047+3","6,960+4","54","33-1","2-Nov-21"
"5","Jalpaiguri","42,022+12","41,304+16","575+2","143-6","2-Nov-21"
"6","Uttar Dinajpur","19,878+7","19,578+7","239","61","2-Nov-21"
"7","Dakshin Dinajpur","17,948+18","17,621+17","171","156+1","2-Nov-21"
"8","Malda","33,448+14","33,154+11","186","108+3","2-Nov-21"
"9","Murshidabad","34,009+6","33,623+6","329","57","2-Nov-21"
"10","Nadia","73,431+35","72,184+43","861","386-8","2-Nov-21"
"11","Birbhum","41,240+21","40,782+18","286","172+3","2-Nov-21"
"12","Purulia","19,425+4","19,289+2","114+1","22+1","2-Nov-21"
"13","Bankura","36,373+26","35,902+21","274","197+5","2-Nov-21"
"14","Jhargram","12,153+4","12,078+5","27","48-1","2-Nov-21"
"15","Paschim Medinipur","53,649+26","52,901+26","508+1","240-1","2-Nov-21"
"16","Purba Medinipur","63,131+14","62,595+15","397","139-1","2-Nov-21"
"17","Purba Bardhaman","42,071+21","41,658+24","198","215-3","2-Nov-21"
"18","Paschim Bardhaman","57,856+36","57,259+25","356","241+11","2-Nov-21"
"19","Howrah","98,972+80","96,780+71","1,525","667+9","2-Nov-21"
"20","Hooghly","86,499+81","84,856+69","994","649+12","2-Nov-21"
"21","North 24 Parganas","3,29,633+147","3,23,511+138","4,841+4","1,281+5","2-Nov-21"
"22","South 24 Parganas","1,01,199+75","99,168+75","1,338+1","693-1","2-Nov-21"
"23","Kolkata","3,23,240+245","3,15,858+240","5,159+4","2,223+1","2-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","15,95,414+919","15,68,088+879","19,174+14","8,152+26",""
