"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,740+2","15,595+3","102","43-1","7-Dec-21"
"2","Coochbehar","29,728+10","29,492+10","98","138","7-Dec-21"
"3","Darjeeling","58,078+21","57,279+19","549","250+2","7-Dec-21"
"4","Kalimpong","7,143+1","7,063+2","54","26-1","7-Dec-21"
"5","Jalpaiguri","42,515+10","41,762+12","590","163-2","7-Dec-21"
"6","Uttar Dinajpur","20,093+4","19,800+4","241+1","52-1","7-Dec-21"
"7","Dakshin Dinajpur","18,601+7","18,251+14","176","174-7","7-Dec-21"
"8","Malda","33,785+4","33,486+9","188","111-5","7-Dec-21"
"9","Murshidabad","34,187+5","33,797+5","330","60","7-Dec-21"
"10","Nadia","74,449+27","73,272+21","887","290+6","7-Dec-21"
"11","Birbhum","41,751+14","41,286+13","289","176+1","7-Dec-21"
"12","Purulia","19,489+1","19,354+2","114","21-1","7-Dec-21"
"13","Bankura","36,865+5","36,472+9","276","117-4","7-Dec-21"
"14","Jhargram","12,305+2","12,243+3","27","35-1","7-Dec-21"
"15","Paschim Medinipur","54,177+11","53,506+12","510","161-1","7-Dec-21"
"16","Purba Medinipur","63,465+11","62,951+8","401","113+3","7-Dec-21"
"17","Purba Bardhaman","42,634+5","42,287+11","206","141-6","7-Dec-21"
"18","Paschim Bardhaman","58,579+24","57,977+18","360","242+6","7-Dec-21"
"19","Howrah","1,00,859+38","98,783+40","1,539","537-2","7-Dec-21"
"20","Hooghly","88,509+46","86,896+44","1,020","593+2","7-Dec-21"
"21","North 24 Parganas","3,34,278+102","3,27,935+104","4,958+2","1,385-4","7-Dec-21"
"22","South 24 Parganas","1,03,259+41","1,01,266+46","1,385","608-5","7-Dec-21"
"23","Kolkata","3,30,248+183","3,22,843+159","5,265+3","2,140+21","7-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,20,803+574","15,93,659+568","19,568+6","7,576",""
