"1","Total Samples taken","15955213"
"2","Sample collected on the day","21206"
"3","Test conducted on the day","17142"
"4","Total No. of patients tested Positive","602980"
"5","No. of patients discharged","586117"
"6","Number of active Cases","279"
"7","Total Deaths reported","16584"
"8","No. of Patients on oxygen support","31"
"9","Patients at critical care Level-3 facilities","12"
"10","Patients who are critical and on ventilator support","3"
"11","Healthcare Workers vaccinated with 1st dose on the day","0"
"12","Total Healthcare Workers vaccinated with 1st dose","216636"
"13","Frontline Workers vaccinated with 1st dose on the day","0"
"14","Total Frontline Workers vaccinated with 1st dose","1152832"
"15","Healthcare Workers vaccinated with 2nd dose on the day","0"
"16","Total Healthcare Workers vaccinated with 2nd dose","138128"
"17","Frontline Workers vaccinated with 2nd dose on the day","9"
"18","Total Frontline Workers vaccinated with 2nd dose","335687"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","0"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","9"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1369468"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","473815"
"23","Above 45 Vaccinated with 1st dose on the day","1030"
"24","Total Above 45 Vaccinated with 1st dose","6252334"
"25","Above 45 Vaccinated with 2nd dose on the day","2471"
"26","Total Above 45 Vaccinated with 2nd dose","3204458"
"27","18-44 years age group Vaccinated with 1st dose on the day","5199"
"28","Total 18-44 years age group Vaccinated with 1st dose","8588354"
"29","18-44 years age group Vaccinated with 2nd dose on the day","9910"
"30","Total 18-44 years age group Vaccinated with 2nd dose","3414748"
"31","Total Vaccination 1st dose on the day","6229"
"32","Total Vaccination 2nd dose on the day","12390"
"33","Total Vaccination 1st and 2nd dose on the day","18619"
