"1","Total Samples taken","*18352863"
"2","Sample collected on the day","25454"
"3","Test conducted on the day","25222"
"4","Total No. of patients tested Positive","757090"
"5","No. of patients discharged","737822"
"6","Positive cases on the day","192"
"7","Number of active Cases","1606"
"8","Total Deaths reported","17662"
"9","No. of Patients on oxygen support","113"
"10","Patients at critical care Level-3 facilities","42"
"11","Patients who are critical and on ventilator support","16"
"12","Healthcare Workers vaccinated with 1st dose on the day","11"
"13","Total Healthcare Workers vaccinated with 1st dose","218352"
"14","Frontline Workers vaccinated with 1st dose on the day","35"
"15","Total Frontline Workers vaccinated with 1st dose","1116511"
"16","Healthcare Workers vaccinated with 2nd dose on the day","171"
"17","Total Healthcare Workers vaccinated with 2nd dose","204849"
"18","Frontline Workers vaccinated with 2nd dose on the day","1306"
"19","Total Frontline Workers vaccinated with 2nd dose","986349"
"20","Above 45 Vaccinated with 1st dose on the day","11344"
"21","Total Above 45 Vaccinated with 1st dose","8123408"
"22","Above 45 Vaccinated with 2nd dose on the day","16957"
"23","Total Above 45 Vaccinated with 2nd dose","6464564"
"24","18-44 years age group Vaccinated with 1st dose on the day","24874"
"25","Total 18-44 years age group Vaccinated with 1st dose","12119435"
"26","18-44 years age group Vaccinated with 2nd dose on the day","35361"
"27","Total 18-44 years age group Vaccinated with 2nd dose","8137517"
"28","15-17 years age group Vaccinated with 1st dose on the day","4157"
"29","Total 15-17 years age group Vaccinated with 1st dose","749029"
"30","15-17 years age group Vaccinated with 2nd dose on the day","6116"
"31","Total 15-17 years age group Vaccinated with 2nddose","76212"
"32","Precautionary dose given on the day","4471"
"33","Total Precautionary dose given","378204"
"34","Total Vaccination 1st dose on the day","36264"
"35","Total Vaccination 2nd dose on the day","53795"
"36","Total Vaccination 1st and 2nd dose on the day","90059"
