,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-08-20,UT,Almora,,,1044 cases were recorded as Migrated / Others,17065,200,15789,324601.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,1044,9896
1,2022-08-20,UT,Bageshwar,,,127 cases were recorded as Migrated / Others,7924,61,7731,259996.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,127,9896
2,2022-08-20,UT,Chamoli,,,330 cases were recorded as Migrated / Others,15585,65,15171,359257.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,330,9896
3,2022-08-20,UT,Champawat,,,214 cases were recorded as Migrated / Others,9658,55,9385,339831.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,214,9896
4,2022-08-20,UT,Dehradun,,,1041 cases were recorded as Migrated / Others,151033,3729,145738,2477390.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,1041,9896
5,2022-08-20,UT,Haridwar,,,1640 cases were recorded as Migrated / Others,65563,1053,62790,2599187.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,1640,9896
6,2022-08-20,UT,Nainital,,,197 cases were recorded as Migrated / Others,52219,978,50733,728951.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,197,9896
7,2022-08-20,UT,Pauri Garhwal,,,1731 cases were recorded as Migrated / Others,23304,335,21204,539089.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,1731,9896
8,2022-08-20,UT,Pithoragarh,,,260 cases were recorded as Migrated / Others,12976,186,12492,289083.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,260,9896
9,2022-08-20,UT,Rudraprayag,,,297 cases were recorded as Migrated / Others,11775,108,11355,242794.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,297,9896
10,2022-08-20,UT,Tehri Garhwal,,,1346 cases were recorded as Migrated / Others,18437,117,16959,369651.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,1346,9896
11,2022-08-20,UT,Udham Singh Nagar,,,1138 cases were recorded as Migrated / Others,47196,767,45237,1159498.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,1138,9896
12,2022-08-20,UT,Uttarkashi,,,531 cases were recorded as Migrated / Others,14444,80,13820,404186.0,2022-08-21T12:08:05.622111+05:30,,,9896 cases were recorded as Migrated / Others,447179,7734,428404,10093514.0,531,9896
