"1","Total Samples taken","16766871"
"2","Sample collected on the day","7267"
"3","Test conducted on the day","7255"
"4","Total No. of patients tested Positive","604279"
"5","No. of patients discharged","587247"
"6","Number of active Cases","392"
"7","Total Deaths reported","16640"
"8","No. of Patients on oxygen support","21"
"9","Patients at critical care Level-3 facilities","9"
"10","Patients who are critical and on ventilator support","0"
"11","Healthcare Workers vaccinated with 1st dose on the day","8"
"12","Total Healthcare Workers vaccinated with 1st dose","217923"
"13","Frontline Workers vaccinated with 1st dose on the day","13"
"14","Total Frontline Workers vaccinated with 1st dose","1154870"
"15","Healthcare Workers vaccinated with 2nd dose on the day","16"
"16","Total Healthcare Workers vaccinated with 2nd dose","141819"
"17","Frontline Workers vaccinated with 2nd dose on the day","82"
"18","Total Frontline Workers vaccinated with 2nd dose","344031"
"19","COVID-19 Vaccinated with 1st dose on the day
(Healthcare + Frontline Workers)","21"
"20","COVID-19 Vaccinated with 2nd dose on the day
(Healthcare + Frontline Workers)","98"
"21","Total COVID-19 Vaccinated with 1st dose
(Healthcare + Frontline Workers)","1372793"
"22","Total COVID-19 Vaccinated with 2nd dose
(Healthcare + Frontline Workers)","485850"
"23","Above 45 Vaccinated with 1st dose on the day","3966"
"24","Total Above 45 Vaccinated with 1st dose","6419258"
"25","Above 45 Vaccinated with 2nd dose on the day","9712"
"26","Total Above 45 Vaccinated with 2nd dose","3750858"
"27","18-44 years age group Vaccinated with 1st dose on the day","8446"
"28","Total 18-44 years age group Vaccinated with 1st dose","9102479"
"29","18-44 years age group Vaccinated with 2nd dose on the day","24591"
"30","Total 18-44 years age group Vaccinated with 2nd dose","4804927"
"31","Total Vaccination 1st dose on the day","12433"
"32","Total Vaccination 2nd dose on the day","34401"
"33","Total Vaccination 1st and 2nd dose on the day","46834"
