,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2021-12-09,KA,Bagalkote,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35185.0,333.0,34846.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
1,2021-12-09,KA,Ballari,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,97819.0,1686.0,96009.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
2,2021-12-09,KA,Belagavi,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,80021.0,944.0,79001.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
3,2021-12-09,KA,Bengaluru Rural,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,62119.0,892.0,61185.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
4,2021-12-09,KA,Bengaluru Urban,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,1258330.0,16358.0,1236462.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,1.0,29.0
5,2021-12-09,KA,Bidar,,,4.0 cases were recorded as Deaths due to Non Covid Reasons,24349.0,402.0,23942.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,4.0,29.0
6,2021-12-09,KA,Chamarajanagara,,,11.0 cases were recorded as Deaths due to Non Covid Reasons,33099.0,503.0,32544.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,11.0,29.0
7,2021-12-09,KA,Chikkaballapura,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,43989.0,431.0,43542.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,1.0,29.0
8,2021-12-09,KA,Chikkamagaluru,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,51362.0,396.0,50801.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
9,2021-12-09,KA,Chitradurga,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,36740.0,209.0,36493.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
10,2021-12-09,KA,Dakshina Kannada,,,7.0 cases were recorded as Deaths due to Non Covid Reasons,116001.0,1691.0,114176.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,7.0,29.0
11,2021-12-09,KA,Davanagere,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,51019.0,608.0,50392.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
12,2021-12-09,KA,Dharwad,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,61426.0,1323.0,59980.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,2.0,29.0
13,2021-12-09,KA,Gadag,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,26073.0,319.0,25754.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
14,2021-12-09,KA,Hassan,,,2.0 cases were recorded as Deaths due to Non Covid Reasons,112150.0,1259.0,110791.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,2.0,29.0
15,2021-12-09,KA,Haveri,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,21959.0,643.0,21315.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
16,2021-12-09,KA,Kalaburagi,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,61960.0,822.0,61130.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
17,2021-12-09,KA,Kodagu,,,1.0 cases were recorded as Deaths due to Non Covid Reasons,37373.0,333.0,36899.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,1.0,29.0
18,2021-12-09,KA,Kolar,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,47039.0,641.0,46369.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
19,2021-12-09,KA,Koppal,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,35207.0,528.0,34666.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
20,2021-12-09,KA,Mandya,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,73882.0,655.0,73191.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
21,2021-12-09,KA,Mysuru,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,180004.0,2425.0,177322.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
22,2021-12-09,KA,Raichur,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,39981.0,333.0,39647.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
23,2021-12-09,KA,Ramanagara,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,24215.0,323.0,23890.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
24,2021-12-09,KA,Shivamogga,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,69665.0,1090.0,68410.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
25,2021-12-09,KA,Tumakuru,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,121186.0,1140.0,119900.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
26,2021-12-09,KA,Udupi,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,76966.0,489.0,76406.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
27,2021-12-09,KA,Uttara Kannada,,,0.0 cases were recorded as Deaths due to Non Covid Reasons,56486.0,773.0,55638.0,,2022-01-22T01:26:09.892017+05:30,,,29.0 cases were recorded as Deaths due to Non Covid Reasons,2999471.0,38253.0,2953857.0,54231207.0,0.0,29.0
