"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","17,828+91","17,107+154","104+1","617-64","26-Jan-22"
"2","Coochbehar","32,780+151","31,790+215","101","889-64","26-Jan-22"
"3","Darjeeling","66,942+104","64,454+529","571","1,917-425","26-Jan-22"
"4","Kalimpong","8,099+13","7,793+69","56","250-56","26-Jan-22"
"5","Jalpaiguri","47,966+171","45,968+355","612+1","1,386-185","26-Jan-22"
"6","Uttar Dinajpur","24,585+100","23,308+270","255+2","1,022-172","26-Jan-22"
"7","Dakshin Dinajpur","22,299+109","21,201+235","184+1","914-127","26-Jan-22"
"8","Malda","43,199+58","41,133+530","193","1,873-472","26-Jan-22"
"9","Murshidabad","40,827+83","39,245+339","336+1","1,246-257","26-Jan-22"
"10","Nadia","85,854+232","82,750+571","917+3","2,187-342","26-Jan-22"
"11","Birbhum","56,243+182","53,218+734","328","2,697-552","26-Jan-22"
"12","Purulia","23,767+73","22,844+214","118","805-141","26-Jan-22"
"13","Bankura","42,751+128","41,152+348","277+1","1,322-221","26-Jan-22"
"14","Jhargram","15,184+69","14,577+149","29","578-80","26-Jan-22"
"15","Paschim Medinipur","61,452+131","59,563+362","518","1,371-231","26-Jan-22"
"16","Purba Medinipur","67,140+50","66,055+182","413","672-132","26-Jan-22"
"17","Purba Bardhaman","54,350+150","51,962+587","226","2,162-437","26-Jan-22"
"18","Paschim Bardhaman","74,604+100","72,026+610","387","2,191-510","26-Jan-22"
"19","Howrah","1,23,900+122","1,19,449+791","1,619","2,832-669","26-Jan-22"
"20","Hooghly","1,06,479+133","1,02,727+739","1,084","2,668-606","26-Jan-22"
"21","North 24 Parganas","3,98,512+524","3,83,976+2,577","5,193+14","9,343-2,067","26-Jan-22"
"22","South 24 Parganas","1,25,306+411","1,19,948+1,019","1,457+4","3,901-612","26-Jan-22"
"23","Kolkata","4,42,729+423","4,24,347+3,637","5,500+8","12,882-3,222","26-Jan-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","19,82,862+3,608","19,06,656+15,216","20,481+36","55,725-11,644",""
