"Total No. of Sample Taken Today","47466"
"Total No. of Positive Cases Detected Today (New Omicron Cases: 0)","9558"
"Total Active COVID-19 Patients","61620"
"Total No. of Active Cases under Home Isolation (20-01-2022)","59558"
"Total No. of Samples found Positive till date 
Total Omicron Cases:208 (Active – 01, Discharged - 207)","882895"
"Total Positive COVID-19 Patients Recovered / Discharged till date","811110"
"No. of Deaths","10142"
"Total No. of People Vaccinated today","121281 
(1st Dose: 44548, 
2nd Dose: 69971 
Precaution Dose:6762)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","22207554 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 78% for 18yrs above population)","16147818 (78%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","89891"
"Cumulative Coverage of Total COVID-19 Vaccination","38445263"
"COVID-19 Today (20-01-2022) Positivity Rate","20.10%"
"Recovery Rate","91.87%"
"Fatality Rate","1.15%"
"Tests Per Million Population","610636"
