"1","Total Samples taken","17962219"
"2","Sample collected on the day","34631"
"3","Test conducted on the day","34157"
"4","Total No. of patients tested Positive","750272"
"5","No. of patients discharged","718559"
"6","Positive cases on the day","1379"
"7","Number of active Cases","14321"
"8","Total Deaths reported","17392"
"9","No. of Patients on oxygen support","763"
"10","Patients at critical care Level-3 facilities","239"
"11","Patients who are critical and on ventilator support","75"
"12","Healthcare Workers vaccinated with 1st dose on the day","29"
"13","Total Healthcare Workers vaccinated with 1st dose","218043"
"14","Frontline Workers vaccinated with 1st dose on the day","59"
"15","Total Frontline Workers vaccinated with 1st dose","1115496"
"16","Healthcare Workers vaccinated with 2nd dose on the day","624"
"17","Total Healthcare Workers vaccinated with 2nd dose","196478"
"18","Frontline Workers vaccinated with 2nd dose on the day","3628"
"19","Total Frontline Workers vaccinated with 2nd dose","943071"
"20","Above 45 Vaccinated with 1st dose on the day","32292"
"21","Total Above 45 Vaccinated with 1st dose","7565963"
"22","Above 45 Vaccinated with 2nd dose on the day","52771"
"23","Total Above 45 Vaccinated with 2nd dose","5850684"
"24","18-44 years age group Vaccinated with 1st dose on the day","70149"
"25","Total 18-44 years age group Vaccinated with 1st dose","11004959"
"26","18-44 years age group Vaccinated with 2nd dose on the day","83303"
"27","Total 18-44 years age group Vaccinated with 2nd dose","7091776"
"28","15-17 years age group Vaccinated with 1st dose on the day","23470"
"29","Total 15-17 years age group Vaccinated with 1st dose","545013"
"30","15-17 years age group Vaccinated with 2nd dose on the day","1391"
"31","Total 15-17 years age group Vaccinated with 2nd dose","3869"
"32","Precautionary dose given on the day","12023"
"33","Total Precautionary dose given","246551"
"34","Total Vaccination 1st dose on the day","102529"
"35","Total Vaccination 2nd dose on the day","140326"
"36","Total Vaccination 1st and 2nd dose on the day","242855"
