"1","Total Samples taken","17612108"
"2","Sample collected on the day","41967"
"3","Test conducted on the day","35540"
"4","Total No. of patients tested Positive","723052"
"5","No. of patients discharged","663404"
"6","Positive cases on the day","4049"
"7","Number of active Cases","42589"
"8","Total Deaths reported","45645
17059"
"9","No. of Patients on oxygen support","1165"
"10","Patients at critical care Level-3 facilities","322"
"11","Patients who are critical and on ventilator support","100"
"12","Healthcare Workers vaccinated with 1st dose on the day","3"
"13","Total Healthcare Workers vaccinated with 1st dose","218491"
"14","Frontline Workers vaccinated with 1st dose on the day","35"
"15","Total Frontline Workers vaccinated with 1st dose","1115313"
"16","Healthcare Workers vaccinated with 2nd dose on the day","64"
"17","Total Healthcare Workers vaccinated with 2nd dose","185008"
"18","Frontline Workers vaccinated with 2nd dose on the day","348"
"19","Total Frontline Workers vaccinated with 2nd dose","879167"
"20","Above 45 Vaccinated with 1st dose on the day","23763"
"21","Total Above 45 Vaccinated with 1st dose","7222177"
"22","Above 45 Vaccinated with 2nd dose on the day","51665"
"23","Total Above 45 Vaccinated with 2nd dose","5098695"
"24","18-44 years age group Vaccinated with 1st dose on the day","72980"
"25","Total 18-44 years age group Vaccinated with 1st dose","10183877"
"26","18-44 years age group Vaccinated with 2nd dose on the day","113713"
"27","Total 18-44 years age group Vaccinated with 2nd dose","6134030"
"28","15-17 years age group Vaccinated with 1st dose on the day","27081"
"29","Total 15-17 years age group Vaccinated with 1st dose","303714"
"30","Precautionary dose given on the day","12548"
"31","Total Precautionary dose given","125166"
"32","Total Vaccination 1st dose on the day","123862"
"33","Total Vaccination 2nd dose on the day","165790"
"34","Total Vaccination 1st and 2nd dose on the day","289652"
