Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-03-15,MH,Ahmednagar,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,377291,7230,11,369871,,2022-03-16 14:30:19.970017,2022-03-16 14:30:19.970827,,4004 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7871566,143757,7721510,4004,78737605
2022-03-15,MH,Akola,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,66162,1465,4,64681,,2022-03-16 14:30:19.970017,2022-03-16 14:30:19.970827,,4004 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7871566,143757,7721510,4004,78737605
2022-03-15,MH,Amravati,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,105925,1622,2,104293,,2022-03-16 14:30:19.970017,2022-03-16 14:30:19.970827,,4004 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7871566,143757,7721510,4004,78737605
2022-03-15,MH,Aurangabad,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,176365,4270,14,172048,,2022-03-16 14:30:19.970017,2022-03-16 14:30:19.970827,,4004 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7871566,143757,7721510,4004,78737605
2022-03-15,MH,Beed,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,109094,2875,7,106199,,2022-03-16 14:30:19.970017,2022-03-16 14:30:19.970827,,4004 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7871566,143757,7721510,4004,78737605
2022-03-15,MH,Bhandara,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,67936,1132,10,66788,,2022-03-16 14:30:19.970017,2022-03-16 14:30:19.970827,,4004 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7871566,143757,7721510,4004,78737605
2022-03-15,MH,Buldhana,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,91889,821,6,91040,,2022-03-16 14:30:19.970017,2022-03-16 14:30:19.970827,,4004 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7871566,143757,7721510,4004,78737605
2022-03-15,MH,Chandrapur,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,98811,1588,4,97216,,2022-03-16 14:30:19.970017,2022-03-16 14:30:19.970827,,4004 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7871566,143757,7721510,4004,78737605
2022-03-15,MH,Dhule,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,50704,659,11,50032,,2022-03-16 14:30:19.970017,2022-03-16 14:30:19.970827,,4004 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7871566,143757,7721510,4004,78737605
2022-03-15,MH,Gadchiroli,,,34 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,36955,691,34,36219,,2022-03-16 14:30:19.970017,2022-03-16 14:30:19.970827,,4004 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7871566,143757,7721510,4004,78737605
