"Total No. of Sample Taken Today","14641"
"Total No. of Positive Cases Detected Today","544"
"Total Active COVID-19 Patients","2648"
"Total No. of Active Cases under Home Isolation (26-08-2022)","2519"
"Total No. of Samples found Positive till date","1050597"
"Total Positive COVID-19 Patients Recovered / Discharged till date","1037248"
"No. of Deaths","10678"
"Total No. of People Vaccinated Today","20294 
(1st Dose: 1225 
2nd Dose: 4184 
Precaution Dose: 14885)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23642651 (100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 88% for 15yrs above population)","19746336 (88%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","1728287"
"Cumulative Coverage of Total COVID-19 Vaccination","45117274"
"COVID-19 Today (26-08-2022) Positivity Rate","3.59%"
"Recovery Rate","98.73%"
"Fatality Rate","1.02%"
