"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,666+2","15,527+4","102","37-2","18-Nov-21"
"2","Coochbehar","29,500+10","29,286+12","97","117-2","18-Nov-21"
"3","Darjeeling","57,663+23","56,834+30","546","283-7","18-Nov-21"
"4","Kalimpong","7,107+1","7,018+4","54","35-3","18-Nov-21"
"5","Jalpaiguri","42,227+17","41,510+13","584+1","133+3","18-Nov-21"
"6","Uttar Dinajpur","20,015+8","19,703+7","240","72+1","18-Nov-21"
"7","Dakshin Dinajpur","18,339+24","17,934+24","172","233","18-Nov-21"
"8","Malda","33,610+8","33,317+11","187","106-3","18-Nov-21"
"9","Murshidabad","34,091+14","33,707+5","330+1","54+8","18-Nov-21"
"10","Nadia","74,010+36","72,785+36","874+1","351-1","18-Nov-21"
"11","Birbhum","41,463+19","41,029+15","288","146+4","18-Nov-21"
"12","Purulia","19,454+4","19,321+2","114","19+2","18-Nov-21"
"13","Bankura","36,703+18","36,221+22","276","206-4","18-Nov-21"
"14","Jhargram","12,244+8","12,165+5","27","52+3","18-Nov-21"
"15","Paschim Medinipur","53,929+13","53,247+18","508","174-5","18-Nov-21"
"16","Purba Medinipur","63,286+11","62,783+11","400","103","18-Nov-21"
"17","Purba Bardhaman","42,403+18","41,996+22","202","205-4","18-Nov-21"
"18","Paschim Bardhaman","58,191+20","57,609+24","357","225-4","18-Nov-21"
"19","Howrah","99,990+73","97,806+67","1,532","652+6","18-Nov-21"
"20","Hooghly","87,537+74","85,873+67","1,007+2","657+5","18-Nov-21"
"21","North 24 Parganas","3,31,934+158","3,25,669+140","4,893+2","1,372+16","18-Nov-21"
"22","South 24 Parganas","1,02,246+76","1,00,207+69","1,362","677+7","18-Nov-21"
"23","Kolkata","3,26,719+242","3,19,312+225","5,209+2","2,198+15","18-Nov-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,08,393+877","15,80,922+833","19,364+9","8,107+35",""
