Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-01-20,MH,Ahmednagar,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,353374,7172,11,338318,,2022-01-22 00:35:17.453049,2022-01-22 00:35:17.453892,,3785 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7371757,141971,6967432,3785,72745348
2022-01-20,MH,Akola,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,62121,1430,4,58535,,2022-01-22 00:35:17.453049,2022-01-22 00:35:17.453892,,3785 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7371757,141971,6967432,3785,72745348
2022-01-20,MH,Amravati,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,98654,1598,2,94902,,2022-01-22 00:35:17.453049,2022-01-22 00:35:17.453892,,3785 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7371757,141971,6967432,3785,72745348
2022-01-20,MH,Aurangabad,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,163407,4265,14,154121,,2022-01-22 00:35:17.453049,2022-01-22 00:35:17.453892,,3785 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7371757,141971,6967432,3785,72745348
2022-01-20,MH,Beed,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,105500,2846,7,101759,,2022-01-22 00:35:17.453049,2022-01-22 00:35:17.453892,,3785 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7371757,141971,6967432,3785,72745348
2022-01-20,MH,Bhandara,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,61758,1124,10,59515,,2022-01-22 00:35:17.453049,2022-01-22 00:35:17.453892,,3785 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7371757,141971,6967432,3785,72745348
2022-01-20,MH,Buldhana,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,86744,812,6,84824,,2022-01-22 00:35:17.453049,2022-01-22 00:35:17.453892,,3785 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7371757,141971,6967432,3785,72745348
2022-01-20,MH,Chandrapur,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,92497,1568,4,88343,,2022-01-22 00:35:17.453049,2022-01-22 00:35:17.453892,,3785 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7371757,141971,6967432,3785,72745348
2022-01-20,MH,Dhule,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,48131,657,11,46006,,2022-01-22 00:35:17.453049,2022-01-22 00:35:17.453892,,3785 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7371757,141971,6967432,3785,72745348
2022-01-20,MH,Gadchiroli,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,31987,672,33,30326,,2022-01-22 00:35:17.453049,2022-01-22 00:35:17.453892,,3785 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,7371757,141971,6967432,3785,72745348
