,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-02-02,NL,Dimapur,,,1033 cases were recorded as Non Covid Deaths with Covid19 Positivity,16777,460,14670,,2022-02-03T01:15:15.345160+05:30,,,1429 cases were recorded as Non Covid Deaths with Covid19 Positivity,34610,732,31609,444506,1033,1429
1,2022-02-02,NL,Kiphire,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,271,9,257,,2022-02-03T01:15:15.345160+05:30,,,1429 cases were recorded as Non Covid Deaths with Covid19 Positivity,34610,732,31609,444506,1,1429
2,2022-02-02,NL,Kohima,,,225 cases were recorded as Non Covid Deaths with Covid19 Positivity,9809,125,9335,,2022-02-03T01:15:15.345160+05:30,,,1429 cases were recorded as Non Covid Deaths with Covid19 Positivity,34610,732,31609,444506,225,1429
3,2022-02-02,NL,Longleng,,,18 cases were recorded as Non Covid Deaths with Covid19 Positivity,311,2,287,,2022-02-03T01:15:15.345160+05:30,,,1429 cases were recorded as Non Covid Deaths with Covid19 Positivity,34610,732,31609,444506,18,1429
4,2022-02-02,NL,Mokokchung,,,70 cases were recorded as Non Covid Deaths with Covid19 Positivity,2442,58,2291,,2022-02-03T01:15:15.345160+05:30,,,1429 cases were recorded as Non Covid Deaths with Covid19 Positivity,34610,732,31609,444506,70,1429
5,2022-02-02,NL,Mon,,,21 cases were recorded as Non Covid Deaths with Covid19 Positivity,1170,14,1129,,2022-02-03T01:15:15.345160+05:30,,,1429 cases were recorded as Non Covid Deaths with Covid19 Positivity,34610,732,31609,444506,21,1429
6,2022-02-02,NL,Peren,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,970,6,935,,2022-02-03T01:15:15.345160+05:30,,,1429 cases were recorded as Non Covid Deaths with Covid19 Positivity,34610,732,31609,444506,19,1429
7,2022-02-02,NL,Phek,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,617,18,585,,2022-02-03T01:15:15.345160+05:30,,,1429 cases were recorded as Non Covid Deaths with Covid19 Positivity,34610,732,31609,444506,9,1429
8,2022-02-02,NL,Tuensang,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1174,13,1128,,2022-02-03T01:15:15.345160+05:30,,,1429 cases were recorded as Non Covid Deaths with Covid19 Positivity,34610,732,31609,444506,3,1429
9,2022-02-02,NL,Wokha,,,18 cases were recorded as Non Covid Deaths with Covid19 Positivity,439,11,397,,2022-02-03T01:15:15.345160+05:30,,,1429 cases were recorded as Non Covid Deaths with Covid19 Positivity,34610,732,31609,444506,18,1429
10,2022-02-02,NL,Zunheboto,,,12 cases were recorded as Non Covid Deaths with Covid19 Positivity,630,16,595,,2022-02-03T01:15:15.345160+05:30,,,1429 cases were recorded as Non Covid Deaths with Covid19 Positivity,34610,732,31609,444506,12,1429
