"Total No. of Sample Taken Today","14121"
"Total No. of Positive Cases Detected Today","490"
"Total Active COVID-19 Patients","2505"
"Total No. of Active Cases under Home Isolation (30-04-2022)","2468"
"Total No. of Samples found Positive till date","992508"
"Total Positive COVID-19 Patients Recovered / Discharged till date","979361"
"No. of Deaths","10619"
"Total No. of People Vaccinated Today","33112 
(1st Dose: 10788 
2nd Dose: 15711 
Precaution Dose: 6613)"
"Cumulative Coverage of COVID-19 Vaccination - 1st Dose  
(Achieved 100% for 18yrs above population)","23367246(100%)"
"Cumulative Coverage of COVID-19 Vaccination - 2nd Dose 
(Achieved 85% for 15yrs above population)","18912495 (85%)"
"Cumulative Coverage of COVID-19 Vaccination - Precaution Dose","405108"
"Cumulative Coverage of Total COVID-19 Vaccination","42684849"
"COVID-19 Today (30-04-2022) Positivity Rate","3.36%"
"Recovery Rate","98.68%"
"Fatality Rate","1.07%"
