"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","15,767+2","15,631+2","102","34","20-Dec-21"
"2","Coochbehar","29,852+4","29,623+8","99","130-4","20-Dec-21"
"3","Darjeeling","58,307+12","57,519+15","550","238-3","20-Dec-21"
"4","Kalimpong","7,158+1","7,084+1","54","20","20-Dec-21"
"5","Jalpaiguri","42,677+7","41,919+10","592","166-3","20-Dec-21"
"6","Uttar Dinajpur","20,153+4","19,851+4","241","61","20-Dec-21"
"7","Dakshin Dinajpur","18,669+2","18,387+7","176","106-5","20-Dec-21"
"8","Malda","33,846+2","33,577+5","188","81-3","20-Dec-21"
"9","Murshidabad","34,238+2","33,850+3","331","57-1","20-Dec-21"
"10","Nadia","74,782+13","73,563+20","901+3","318-10","20-Dec-21"
"11","Birbhum","41,984+11","41,476+13","293+1","215-3","20-Dec-21"
"12","Purulia","19,513+1","19,375+2","114","24-1","20-Dec-21"
"13","Bankura","36,978+8","36,577+7","276","125+1","20-Dec-21"
"14","Jhargram","12,362+11","12,281+3","27","54+8","20-Dec-21"
"15","Paschim Medinipur","54,320+9","53,651+10","510","159-1","20-Dec-21"
"16","Purba Medinipur","63,538+11","63,045+5","404","89+6","20-Dec-21"
"17","Purba Bardhaman","42,745+2","42,415+8","208","122-6","20-Dec-21"
"18","Paschim Bardhaman","58,843+12","58,220+16","364","259-4","20-Dec-21"
"19","Howrah","1,01,260+23","99,253+28","1,544","463-5","20-Dec-21"
"20","Hooghly","89,022+30","87,442+34","1,029+2","551-6","20-Dec-21"
"21","North 24 Parganas","3,35,535+68","3,29,217+80","5,000+3","1,318-15","20-Dec-21"
"22","South 24 Parganas","1,03,735+28","1,01,812+32","1,389","534-4","20-Dec-21"
"23","Kolkata","3,32,580+177","3,24,960+138","5,293+3","2,327+36","20-Dec-21"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","16,27,930+440","16,00,791+451","19,688+12","7,451-23",""
