,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-28,MH,2172,22,1098,96379,122281,435815,0,5141,10521.0,109.0,6024.0,762451.0,717082.0,2495970.0,0.0,Ahmednagar,16,2,50,,6220,19463,0,355,390.0,5.0,336.0,,30146.0,94790.0,0,4543083,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,343555,7156,335978,,2833243,1640449,0,11,2022-01-22 00:35:13.432588,122153000,2022-01-22 00:35:13.433423,,3687 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6661486,141476,6504831,68645512,79810853,52377504,0,3687,7.0,0.0
1,1,1,1,2021-12-28,MH,2172,22,1098,96379,122281,435815,0,5141,10521.0,109.0,6024.0,762451.0,717082.0,2495970.0,0.0,Akola,3,0,0,,1072,5987,0,5,20.0,0.0,5.0,,6110.0,30803.0,0,1818617,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58827,1428,57375,,1101487,587768,0,4,2022-01-22 00:35:13.432588,122153000,2022-01-22 00:35:13.433423,,3687 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6661486,141476,6504831,68645512,79810853,52377504,0,3687,7.0,0.0
2,2,2,2,2021-12-28,MH,2172,22,1098,96379,122281,435815,0,5141,10521.0,109.0,6024.0,762451.0,717082.0,2495970.0,0.0,Amravati,0,0,0,,2225,11049,0,15,3.0,0.0,9.0,,13271.0,51533.0,0,2887826,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96309,1598,94703,,1829338,964242,0,2,2022-01-22 00:35:13.432588,122153000,2022-01-22 00:35:13.433423,,3687 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6661486,141476,6504831,68645512,79810853,52377504,0,3687,7.0,0.0
3,3,3,3,2021-12-28,MH,2172,22,1098,96379,122281,435815,0,5141,10521.0,109.0,6024.0,762451.0,717082.0,2495970.0,0.0,Aurangabad,5,0,13,,2410,7260,0,54,55.0,0.0,72.0,,14831.0,46166.0,0,3695928,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,156115,4264,151780,,2621546,1335055,0,14,2022-01-22 00:35:13.432588,122153000,2022-01-22 00:35:13.433423,,3687 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6661486,141476,6504831,68645512,79810853,52377504,0,3687,7.0,0.0
4,4,4,4,2021-12-28,MH,2172,22,1098,96379,122281,435815,0,5141,10521.0,109.0,6024.0,762451.0,717082.0,2495970.0,0.0,Beed,10,1,6,,2175,5396,0,61,32.0,3.0,38.0,,16407.0,30516.0,0,2585962,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,104172,2840,101279,,1585722,888086,0,7,2022-01-22 00:35:13.432588,122153000,2022-01-22 00:35:13.433423,,3687 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6661486,141476,6504831,68645512,79810853,52377504,0,3687,7.0,0.0
5,5,5,5,2021-12-28,MH,2172,22,1098,96379,122281,435815,0,5141,10521.0,109.0,6024.0,762451.0,717082.0,2495970.0,0.0,Bhandara,1,0,0,,2301,8559,0,1,1.0,1.0,1.0,,12638.0,60858.0,0,1198810,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,59997,1124,58862,,874867,700386,0,10,2022-01-22 00:35:13.432588,122153000,2022-01-22 00:35:13.433423,,3687 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6661486,141476,6504831,68645512,79810853,52377504,0,3687,7.0,0.0
6,6,6,6,2021-12-28,MH,2172,22,1098,96379,122281,435815,0,5141,10521.0,109.0,6024.0,762451.0,717082.0,2495970.0,0.0,Buldhana,2,1,0,,1211,7066,0,13,12.0,3.0,4.0,,8124.0,40776.0,0,2588039,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85649,809,84824,,1638283,927510,0,6,2022-01-22 00:35:13.432588,122153000,2022-01-22 00:35:13.433423,,3687 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6661486,141476,6504831,68645512,79810853,52377504,0,3687,7.0,0.0
7,7,7,7,2021-12-28,MH,2172,22,1098,96379,122281,435815,0,5141,10521.0,109.0,6024.0,762451.0,717082.0,2495970.0,0.0,Chandrapur,0,0,0,,1939,11424,0,11,4.0,0.0,11.0,,10518.0,61708.0,0,2194262,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,89040,1564,87466,,1502190,953132,0,4,2022-01-22 00:35:13.432588,122153000,2022-01-22 00:35:13.433423,,3687 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6661486,141476,6504831,68645512,79810853,52377504,0,3687,7.0,0.0
8,8,8,8,2021-12-28,MH,2172,22,1098,96379,122281,435815,0,5141,10521.0,109.0,6024.0,762451.0,717082.0,2495970.0,0.0,Dhule,1,0,0,,2212,12351,0,2,9.0,1.0,14.0,,11107.0,48188.0,0,2048781,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46179,656,45510,,1303356,843741,0,11,2022-01-22 00:35:13.432588,122153000,2022-01-22 00:35:13.433423,,3687 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6661486,141476,6504831,68645512,79810853,52377504,0,3687,7.0,0.0
9,9,9,9,2021-12-28,MH,2172,22,1098,96379,122281,435815,0,5141,10521.0,109.0,6024.0,762451.0,717082.0,2495970.0,0.0,Gadchiroli,1,0,0,,5193,7658,0,12,6.0,0.0,4.0,,36357.0,49217.0,0,1071795,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30477,669,29768,,666125,435575,0,33,2022-01-22 00:35:13.432588,122153000,2022-01-22 00:35:13.433423,,3687 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6661486,141476,6504831,68645512,79810853,52377504,0,3687,7.0,0.0
