"1","2","3","4","5","6 = 3-4-5","7"
"S. No","District","Total Cases","Total Discharged","Total Deaths","Total Active 
Cases","Last Reported 
Case"
"1","Alipurduar","18,322+58","17,795+56","107","420+2","1-Feb-22"
"2","Coochbehar","33,539+84","32,804+84","101","634","1-Feb-22"
"3","Darjeeling","68,228+135","66,578+145","575","1,075-10","1-Feb-22"
"4","Kalimpong","8,311+23","8,103+20","57","151+3","1-Feb-22"
"5","Jalpaiguri","48,828+101","47,437+103","620","771-2","1-Feb-22"
"6","Uttar Dinajpur","24,854+38","24,235+50","258","361-12","1-Feb-22"
"7","Dakshin Dinajpur","22,679+70","22,068+55","185","426+15","1-Feb-22"
"8","Malda","43,957+144","42,909+109","194","854+35","1-Feb-22"
"9","Murshidabad","41,283+75","40,409+70","342","532+5","1-Feb-22"
"10","Nadia","86,681+154","84,794+124","927+1","960+29","1-Feb-22"
"11","Birbhum","57,086+128","55,716+140","336+2","1,034-14","1-Feb-22"
"12","Purulia","23,999+36","23,574+41","120","305-5","1-Feb-22"
"13","Bankura","43,352+100","42,440+82","277","635+18","1-Feb-22"
"14","Jhargram","15,386+30","15,121+32","30","235-2","1-Feb-22"
"15","Paschim Medinipur","62,031+117","60,873+80","520","638+37","1-Feb-22"
"16","Purba Medinipur","67,523+62","66,737+47","421+1","365+14","1-Feb-22"
"17","Purba Bardhaman","54,961+85","53,922+111","231+2","808-28","1-Feb-22"
"18","Paschim Bardhaman","75,119+85","73,954+106","394+2","771-23","1-Feb-22"
"19","Howrah","1,24,497+90","1,21,912+133","1,632+2","953-45","1-Feb-22"
"20","Hooghly","1,07,367+95","1,05,185+152","1,099+4","1,083-61","1-Feb-22"
"21","North 24 Parganas","4,00,788+565","3,92,144+436","5,246+6","3,398+123","1-Feb-22"
"22","South 24 Parganas","1,26,438+124","1,23,512+205","1,475+8","1,451-89","1-Feb-22"
"23","Kolkata","4,44,958+324","4,35,401+569","5,537+7","4,020-252","1-Feb-22"
"24","Other State","66","63","3","0","6-Jun-20"
"TOTAL","","20,00,253+2,723","19,57,686+2,950","20,687+35","21,880-262",""
